hgnc_symbol,PTMSEA,KEA3,UKA,KRSA,AverageScore,Presence
JAK1,0.6341463414634146,0.7228571428571429,NA,0.1254355400696864,NA,NA
TYK2,0,0.8142857142857143,NA,0.1254355400696864,NA,NA
MAP2K4,0.902439024390244,0.7914285714285715,0.26582278481012656,NA,NA,NA
MAP2K3,0,0.3171428571428571,0.21518987341772153,NA,NA,NA
MAP2K6,0,0.8342857142857143,0.21518987341772153,NA,NA,NA
MAP2K1,0,0.8257142857142857,0.379746835443038,NA,NA,NA
MAP3K5,0,0.8057142857142857,0.1518987341772152,NA,NA,NA
AAK1,NA,0.07142857142857142,NA,NA,NA,NA
ACVR1,NA,0.3857142857142858,NA,NA,NA,NA
ACVR1B,NA,0.30857142857142855,NA,NA,NA,NA
ACVR2B,NA,0.9428571428571428,NA,NA,NA,NA
AKT1,NA,0.7542857142857143,NA,NA,NA,NA
AKT2,NA,0.5742857142857143,NA,NA,NA,NA
AKT3,NA,0.32857142857142857,NA,NA,NA,NA
ARAF,NA,0.8971428571428571,NA,NA,NA,NA
ATM,NA,0.6628571428571428,NA,NA,NA,NA
ATR,NA,0.6971428571428572,0,NA,NA,NA
AURKA,NA,0.6228571428571429,NA,NA,NA,NA
AURKB,NA,0.7485714285714286,NA,NA,NA,NA
AURKC,NA,0.34285714285714286,NA,NA,NA,NA
AXL,NA,0.49142857142857144,0.5569620253164557,0.9198606271777005,NA,NA
BLK,NA,0.19428571428571428,0.9240506329113924,0.8780487804878049,NA,NA
BMP2K,NA,0.03142857142857143,NA,NA,NA,NA
BMPR1A,NA,0.8514285714285714,NA,NA,NA,NA
BMPR1B,NA,0.6,NA,NA,NA,NA
BMPR2,NA,0.2914285714285714,NA,NA,NA,NA
BRAF,NA,0.36,NA,NA,NA,NA
BRSK1,NA,0.23142857142857143,NA,NA,NA,NA
BRSK2,NA,0.06,NA,NA,NA,NA
BTK,NA,0.8542857142857143,0.3924050632911392,0.04181184668989547,NA,NA
BUB1,NA,0.32857142857142857,NA,NA,NA,NA
CAMK1,NA,0.30857142857142855,NA,NA,NA,NA
CAMK1D,NA,0.15142857142857144,NA,NA,NA,NA
CAMK2A,NA,0.74,NA,NA,NA,NA
CAMK2B,NA,0.6857142857142857,NA,NA,NA,NA
CAMK2D,NA,0.5942857142857143,NA,NA,NA,NA
CAMK2G,NA,0.7914285714285715,NA,NA,NA,NA
CAMK4,NA,0.46285714285714286,NA,NA,NA,NA
CAMKK1,NA,0.43142857142857144,NA,NA,NA,NA
CAMKK2,NA,0.3657142857142857,NA,NA,NA,NA
CDC42BPA,NA,0.09142857142857144,NA,NA,NA,NA
CDC7,NA,0.2542857142857143,NA,NA,NA,NA
CDK1,NA,0.6028571428571429,NA,NA,NA,NA
CDK11A,NA,0.01428571428571428,NA,NA,NA,NA
CDK12,NA,0.04285714285714286,NA,NA,NA,NA
CDK15,NA,0.3657142857142857,NA,NA,NA,NA
CDK16,NA,0.9571428571428572,NA,NA,NA,NA
CDK18,NA,0.19428571428571428,NA,NA,NA,NA
CDK19,NA,0.18,NA,NA,NA,NA
CDK2,NA,0.6342857142857142,NA,NA,NA,NA
CDK20,NA,0.1,NA,NA,NA,NA
CDK3,NA,0.4457142857142858,NA,NA,NA,NA
CDK4,NA,0.7371428571428571,NA,NA,NA,NA
CDK5,NA,0.8371428571428572,NA,NA,NA,NA
CDK6,NA,0.4714285714285714,NA,NA,NA,NA
CDK7,NA,0.7742857142857142,NA,NA,NA,NA
CDK8,NA,0.2257142857142857,NA,NA,NA,NA
CDK9,NA,0.45714285714285713,NA,NA,NA,NA
CDKL3,NA,0.06285714285714286,NA,NA,NA,NA
CDKL5,NA,0.48857142857142855,NA,NA,NA,NA
CHEK1,NA,0.6714285714285714,0.4556962025316456,NA,NA,NA
CHEK2,NA,0.5428571428571428,NA,NA,NA,NA
CHUK,NA,0.5,NA,NA,NA,NA
CLK1,NA,0.7,NA,NA,NA,NA
CLK2,NA,0.7828571428571428,NA,NA,NA,NA
CLK3,NA,0.4085714285714286,NA,NA,NA,NA
CLK4,NA,0.03428571428571429,NA,NA,NA,NA
CSF1R,NA,0.12571428571428572,0.5316455696202531,0.4181184668989547,NA,NA
CSK,NA,0.9885714285714284,0.8607594936708861,0,NA,NA
CSNK1A1,NA,0.5028571428571429,NA,NA,NA,NA
CSNK1A1L,NA,0.12285714285714286,NA,NA,NA,NA
CSNK1D,NA,0.64,NA,NA,NA,NA
CSNK1E,NA,0.5971428571428572,NA,NA,NA,NA
CSNK1G1,NA,0.2171428571428571,NA,NA,NA,NA
CSNK1G2,NA,0.26857142857142857,NA,NA,NA,NA
CSNK1G3,NA,0.3457142857142857,NA,NA,NA,NA
CSNK2A1,NA,0.6885714285714286,NA,NA,NA,NA
CSNK2A2,NA,0.6371428571428571,NA,NA,NA,NA
DAPK1,NA,0.3771428571428572,NA,NA,NA,NA
DAPK3,NA,0.27714285714285714,NA,NA,NA,NA
DCLK1,NA,0.3914285714285714,NA,NA,NA,NA
DDR1,NA,0.42857142857142855,NA,0.9616724738675958,NA,NA
DDR2,NA,0.9628571428571427,NA,0.9616724738675958,NA,NA
DMPK,NA,0.35428571428571426,NA,NA,NA,NA
DYRK1A,NA,0.44,NA,NA,NA,NA
DYRK1B,NA,0.5514285714285714,NA,NA,NA,NA
DYRK2,NA,0.8114285714285714,NA,NA,NA,NA
DYRK3,NA,0.2571428571428571,NA,NA,NA,NA
DYRK4,NA,0.8171428571428572,NA,NA,NA,NA
EEF2K,NA,0.24,NA,NA,NA,NA
EIF2AK1,NA,0.04571428571428571,NA,NA,NA,NA
EIF2AK2,NA,0.5457142857142857,NA,NA,NA,NA
EIF2AK3,NA,0.00571428571428571,NA,NA,NA,NA
EPHA2,NA,0.16857142857142857,0.759493670886076,0.710801393728223,NA,NA
EPHA3,NA,0.8714285714285714,NA,0.710801393728223,NA,NA
EPHA4,NA,0.02857142857142857,0.5443037974683544,0.710801393728223,NA,NA
EPHA8,NA,0.00857142857142857,NA,0.710801393728223,NA,NA
EPHB1,NA,0.12,0.6582278481012658,0.710801393728223,NA,NA
EPHB2,NA,0.20285714285714285,0.6582278481012658,0.710801393728223,NA,NA
EPHB3,NA,0.9057142857142856,0.6835443037974683,0.710801393728223,NA,NA
FASTK,NA,0.26571428571428574,NA,NA,NA,NA
FES,NA,0.5828571428571429,0.9367088607594936,0.1672473867595819,NA,NA
FGFR1,NA,0.8428571428571429,0.1139240506329114,0.45993031358885017,NA,NA
FGFR2,NA,0.5914285714285714,0.06329113924050633,0.45993031358885017,NA,NA
FGFR3,NA,0.66,0.05063291139240506,0.45993031358885017,NA,NA
FGFR4,NA,0.8942857142857142,0.13924050632911392,0.45993031358885017,NA,NA
FLT1,NA,0.5057142857142857,0.12658227848101267,0.5017421602787456,NA,NA
FLT3,NA,0.9971428571428572,0.3291139240506329,0.4181184668989547,NA,NA
FRK,NA,0.35714285714285715,0.9113924050632912,0.627177700348432,NA,NA
GRK1,NA,0.01714285714285714,NA,NA,NA,NA
GRK2,NA,0.8914285714285715,NA,NA,NA,NA
GRK3,NA,0.2228571428571429,NA,NA,NA,NA
GRK5,NA,0.4742857142857143,NA,NA,NA,NA
GRK6,NA,0.4857142857142857,NA,NA,NA,NA
GSK3A,NA,0.6171428571428571,NA,NA,NA,NA
GSK3B,NA,0.72,NA,NA,NA,NA
HASPIN,NA,0.23714285714285716,NA,NA,NA,NA
HIPK1,NA,0.5542857142857143,NA,NA,NA,NA
HIPK2,NA,0.4142857142857143,NA,NA,NA,NA
HIPK3,NA,0.07714285714285714,NA,NA,NA,NA
HIPK4,NA,0.4171428571428571,NA,NA,NA,NA
CILK1,NA,0.08285714285714285,NA,NA,NA,NA
IKBKB,NA,0.68,NA,NA,NA,NA
IKBKE,NA,0.5142857142857142,NA,NA,NA,NA
ILK,NA,0.6228571428571429,NA,NA,NA,NA
IRAK1,NA,0.6685714285714286,NA,NA,NA,NA
IRAK3,NA,0.14,NA,NA,NA,NA
IRAK4,NA,0.14285714285714285,NA,NA,NA,NA
KIT,NA,0.9285714285714286,0.4430379746835443,0.4181184668989547,NA,NA
KSR1,NA,0.5771428571428572,NA,NA,NA,NA
KSR2,NA,0.2742857142857143,NA,NA,NA,NA
LATS1,NA,0.3828571428571429,NA,NA,NA,NA
LATS2,NA,0.6314285714285715,NA,NA,NA,NA
LIMK1,NA,0.19142857142857145,NA,NA,NA,NA
LIMK2,NA,0.9342857142857144,NA,NA,NA,NA
LRRK2,NA,0.5085714285714286,NA,NA,NA,NA
MAK,NA,0.3742857142857143,NA,NA,NA,NA
MAP2K2,NA,0.3057142857142857,NA,NA,NA,NA
MAP3K1,NA,0.12857142857142856,NA,NA,NA,NA
MAP3K10,NA,0.16,NA,NA,NA,NA
MAP3K11,NA,0.32571428571428573,NA,NA,NA,NA
MAP3K13,NA,0.24,NA,NA,NA,NA
MAP3K14,NA,0.3485714285714286,NA,NA,NA,NA
MAP3K20,NA,0.08571428571428572,NA,NA,NA,NA
MAP3K3,NA,0.09714285714285714,NA,NA,NA,NA
MAP3K4,NA,0.10857142857142855,NA,NA,NA,NA
MAP3K7,NA,0.6571428571428571,NA,NA,NA,NA
MAP3K8,NA,0.4,NA,NA,NA,NA
MAP4K1,NA,0.2885714285714286,NA,NA,NA,NA
MAP4K2,NA,0.5342857142857143,NA,NA,NA,NA
MAP4K3,NA,0.1457142857142857,NA,NA,NA,NA
MAP4K4,NA,0.15714285714285714,NA,NA,NA,NA
MAP4K5,NA,0.52,NA,NA,NA,NA
MAPK1,NA,0.8257142857142857,NA,NA,NA,NA
MAPK10,NA,0.6028571428571429,NA,NA,NA,NA
MAPK11,NA,0.86,NA,NA,NA,NA
MAPK12,NA,0.6228571428571429,NA,NA,NA,NA
MAPK13,NA,0.42,NA,NA,NA,NA
MAPK14,NA,0.7885714285714286,NA,NA,NA,NA
MAPK15,NA,0.6142857142857143,NA,NA,NA,NA
MAPK3,NA,0.88,NA,NA,NA,NA
MAPK6,NA,0.1742857142857143,NA,NA,NA,NA
MAPK7,NA,0.5314285714285715,NA,NA,NA,NA
MAPK8,NA,0.7771428571428571,NA,NA,NA,NA
MAPK9,NA,0.82,NA,NA,NA,NA
MAPKAPK2,NA,0.5685714285714286,NA,NA,NA,NA
MAPKAPK3,NA,0.07428571428571429,NA,NA,NA,NA
MAPKAPK5,NA,0.6428571428571429,NA,NA,NA,NA
MARK2,NA,0.3914285714285714,NA,NA,NA,NA
MARK3,NA,0.29714285714285715,NA,NA,NA,NA
MARK4,NA,0.01142857142857142,NA,NA,NA,NA
MAST1,NA,0.17714285714285713,NA,NA,NA,NA
MAST2,NA,0.04857142857142857,NA,NA,NA,NA
MATK,NA,0.78,0.5822784810126582,0,NA,NA
MELK,NA,0.15428571428571428,NA,NA,NA,NA
MERTK,NA,0.4514285714285714,0.7341772151898734,0.9198606271777005,NA,NA
MKNK1,NA,0.32857142857142857,NA,NA,NA,NA
MKNK2,NA,0.18,NA,NA,NA,NA
MOK,NA,0.5485714285714286,NA,NA,NA,NA
MOS,NA,0.06571428571428571,NA,NA,NA,NA
MTOR,NA,0.5142857142857142,NA,NA,NA,NA
MYLK2,NA,0.36,NA,NA,NA,NA
MYO3A,NA,0.1657142857142857,NA,NA,NA,NA
NEK10,NA,0.09428571428571428,NA,NA,NA,NA
NEK11,NA,0.05142857142857143,NA,NA,NA,NA
NEK2,NA,0.6885714285714286,NA,NA,NA,NA
NEK3,NA,0.4057142857142857,NA,NA,NA,NA
NEK4,NA,0.25142857142857145,NA,NA,NA,NA
NEK6,NA,0.6942857142857143,NA,NA,NA,NA
NEK8,NA,0.2342857142857143,NA,NA,NA,NA
NEK9,NA,0.6542857142857142,NA,NA,NA,NA
NIM1K,NA,0.13428571428571429,NA,NA,NA,NA
NLK,NA,0.4228571428571429,NA,NA,NA,NA
NPR2,NA,0.7714285714285715,NA,NA,NA,NA
NRBP2,NA,0.22857142857142856,NA,NA,NA,NA
NTRK1,NA,0.9828571428571428,0.25316455696202533,0.3763066202090593,NA,NA
NTRK3,NA,0.5114285714285715,0.26582278481012656,0.3763066202090593,NA,NA
NUAK1,NA,0.47714285714285715,NA,NA,NA,NA
NUAK2,NA,0.10285714285714286,NA,NA,NA,NA
OXSR1,NA,0.10571428571428572,NA,NA,NA,NA
PAK1,NA,0.8257142857142857,NA,NA,NA,NA
PAK2,NA,0.5657142857142857,NA,NA,NA,NA
PAK3,NA,0.5685714285714286,NA,NA,NA,NA
PAK4,NA,0.8485714285714285,NA,NA,NA,NA
PAK5,NA,0.02285714285714285,NA,NA,NA,NA
PAK6,NA,0.4428571428571429,NA,NA,NA,NA
PASK,NA,0.24857142857142855,NA,NA,NA,NA
PBK,NA,0.2571428571428571,NA,NA,NA,NA
PDGFRA,NA,0.88,0.7848101265822784,0.4181184668989547,NA,NA
PDIK1L,NA,0.06857142857142857,NA,NA,NA,NA
PDK1,NA,0.8057142857142857,NA,NA,NA,NA
PDPK1,NA,0.9542857142857144,NA,NA,NA,NA
PIK3CA,NA,1,NA,NA,NA,NA
PIK3CB,NA,0.18571428571428572,NA,NA,NA,NA
PIK3CG,NA,0.05428571428571428,NA,NA,NA,NA
PIK3R4,NA,0.5628571428571428,NA,NA,NA,NA
PIM1,NA,0.6485714285714286,NA,NA,NA,NA
PIM2,NA,0.7342857142857143,NA,NA,NA,NA
PINK1,NA,0.4542857142857143,NA,NA,NA,NA
PKMYT1,NA,0.2,NA,NA,NA,NA
PKN1,NA,0.8657142857142858,NA,NA,NA,NA
PLK1,NA,0.7057142857142857,NA,NA,NA,NA
PLK2,NA,0.4371428571428572,NA,NA,NA,NA
PLK3,NA,0.5542857142857143,NA,NA,NA,NA
PLK4,NA,0.5342857142857143,NA,NA,NA,NA
PNCK,NA,0.9171428571428571,NA,NA,NA,NA
PRKAA1,NA,0.8457142857142858,NA,NA,NA,NA
PRKAA2,NA,0.4942857142857143,NA,NA,NA,NA
PRKACA,NA,0.8571428571428571,NA,NA,NA,NA
PRKACB,NA,0.14857142857142858,NA,NA,NA,NA
PRKCA,NA,0.8771428571428571,NA,NA,NA,NA
PRKCB,NA,0.94,NA,NA,NA,NA
PRKCD,NA,0.8628571428571429,NA,NA,NA,NA
PRKCE,NA,0.8857142857142857,NA,NA,NA,NA
PRKCG,NA,0.9114285714285716,NA,NA,NA,NA
PRKCH,NA,0.9771428571428572,NA,NA,NA,NA
PRKCI,NA,0.6114285714285714,NA,NA,NA,NA
PRKCQ,NA,0.7542857142857143,NA,NA,NA,NA
PRKCZ,NA,0.7114285714285714,NA,NA,NA,NA
PRKD1,NA,0.7657142857142857,NA,NA,NA,NA
PRKD2,NA,0.37142857142857144,NA,NA,NA,NA
PRKD3,NA,0.28,NA,NA,NA,NA
PRKDC,NA,0.7257142857142858,NA,NA,NA,NA
PRKG1,NA,0.5885714285714285,NA,NA,NA,NA
PRKG2,NA,0.39714285714285713,NA,NA,NA,NA
PRKX,NA,0.17142857142857143,NA,NA,NA,NA
PRKY,NA,0.44857142857142857,NA,NA,NA,NA
PRPF4B,NA,0.28285714285714286,NA,NA,NA,NA
PXK,NA,0.4942857142857143,NA,NA,NA,NA
RAF1,NA,0.7142857142857143,NA,NA,NA,NA
RIOK1,NA,0.08,NA,NA,NA,NA
RIPK1,NA,0.08857142857142856,NA,NA,NA,NA
RIPK2,NA,0.5771428571428572,NA,NA,NA,NA
RIPK3,NA,0.6657142857142857,NA,NA,NA,NA
ROCK1,NA,0.7914285714285715,NA,NA,NA,NA
ROCK2,NA,0.32,NA,NA,NA,NA
RPS6KA1,NA,0.8,NA,NA,NA,NA
RPS6KA2,NA,0.7285714285714285,NA,NA,NA,NA
RPS6KA3,NA,0.7314285714285714,NA,NA,NA,NA
RPS6KA4,NA,0.4114285714285714,NA,NA,NA,NA
RPS6KA5,NA,0.7085714285714285,NA,NA,NA,NA
RPS6KB1,NA,0.7457142857142857,NA,NA,NA,NA
RPS6KB2,NA,0.4228571428571429,NA,NA,NA,NA
RPS6KL1,NA,0.11428571428571428,NA,NA,NA,NA
SCYL1,NA,0.02571428571428571,NA,NA,NA,NA
SCYL2,NA,0.7857142857142857,NA,NA,NA,NA
SCYL3,NA,0.34,NA,NA,NA,NA
SGK1,NA,0.5257142857142857,NA,NA,NA,NA
SGK2,NA,0.2914285714285714,NA,NA,NA,NA
SGK3,NA,0.22,NA,NA,NA,NA
SIK1,NA,0.38,NA,NA,NA,NA
SIK2,NA,0.11142857142857145,NA,NA,NA,NA
SMG1,NA,0.02,NA,NA,NA,NA
SNRK,NA,0.2057142857142857,NA,NA,NA,NA
SRMS,NA,0.3,0.8481012658227848,0.8780487804878049,NA,NA
SRPK1,NA,0.68,NA,NA,NA,NA
SRPK2,NA,0.4828571428571429,NA,NA,NA,NA
STK10,NA,0.13714285714285715,NA,NA,NA,NA
STK11,NA,0.6171428571428571,NA,NA,NA,NA
STK16,NA,0.74,NA,NA,NA,NA
STK17A,NA,0.6457142857142857,NA,NA,NA,NA
STK24,NA,0.84,NA,NA,NA,NA
STK25,NA,0.3142857142857143,NA,NA,NA,NA
STK26,NA,0.26285714285714284,NA,NA,NA,NA
STK3,NA,0.6771428571428572,NA,NA,NA,NA
STK33,NA,0.13142857142857142,NA,NA,NA,NA
STK36,NA,0.18857142857142856,NA,NA,NA,NA
STK38,NA,0.7,NA,NA,NA,NA
STK38L,NA,0.48,NA,NA,NA,NA
STK39,NA,0.56,NA,NA,NA,NA
STK4,NA,0.28285714285714286,NA,NA,NA,NA
STK40,NA,0.21142857142857144,NA,NA,NA,NA
STYK1,NA,0.32285714285714284,NA,NA,NA,NA
TAOK1,NA,0.05714285714285714,NA,NA,NA,NA
TBK1,NA,0.8,NA,NA,NA,NA
TEC,NA,0.7514285714285714,0.9620253164556962,0.04181184668989547,NA,NA
TEK,NA,0.04,NA,NA,NA,NA
TESK1,NA,0.21428571428571427,NA,NA,NA,NA
TESK2,NA,0.33714285714285713,NA,NA,NA,NA
TGFBR1,NA,0.24571428571428572,NA,NA,NA,NA
TGFBR2,NA,0.7142857142857143,NA,NA,NA,NA
TLK1,NA,0,NA,NA,NA,NA
TNIK,NA,0.03714285714285714,NA,NA,NA,NA
TNK2,NA,0.5857142857142857,NA,0.5435540069686411,NA,NA
TNNI3K,NA,0.6085714285714285,NA,NA,NA,NA
TP53RK,NA,0.00285714285714285,NA,NA,NA,NA
TRIB3,NA,0.4342857142857143,NA,NA,NA,NA
TRPM7,NA,0.4657142857142857,NA,NA,NA,NA
TTK,NA,0.54,NA,NA,NA,NA
TXK,NA,0.52,0.9493670886075948,0.04181184668989547,NA,NA
TYRO3,NA,0.9914285714285714,0.4683544303797468,0.9198606271777005,NA,NA
UHMK1,NA,0.3514285714285714,NA,NA,NA,NA
ULK1,NA,0.2714285714285714,NA,NA,NA,NA
VRK1,NA,0.38857142857142857,NA,NA,NA,NA
VRK3,NA,0.16285714285714287,NA,NA,NA,NA
WEE1,NA,0.8228571428571428,NA,NA,NA,NA
WNK1,NA,0.5285714285714286,NA,NA,NA,NA
EPHA5,NA,NA,0.8227848101265823,0.710801393728223,NA,NA
EPHA10,NA,NA,0.7721518987341772,NA,NA,NA
ROR1,NA,NA,0.7468354430379747,NA,NA,NA
EPHA7,NA,NA,0.6835443037974683,0.710801393728223,NA,NA
EPHA1,NA,NA,0.5063291139240507,0.710801393728223,NA,NA
INSRR,NA,NA,0.4177215189873418,0.08362369337979095,NA,NA
RYK,NA,NA,0.4050632911392405,0.7526132404181185,NA,NA
ERBB3,NA,NA,0.10126582278481013,0.794425087108014,NA,NA
LTK,NA,NA,0.0759493670886076,0.3344947735191638,NA,NA
EPHB4,NA,NA,NA,0.710801393728223,NA,NA
