Kinase,Z,method,AvgZ
DDR,2.31,641039318>0.2,2.2025
EGFR,-2.02,641039318>0.2,-2.01
FER,1.86,641039318>0.2,1.5383333333333333
TRK,-1.42,641039318>0.2,-1.385
FRK,1.29,641039318>0.2,1.2491666666666668
CSK,1.22,641039318>0.2,0.9175
ALK,-1.05,641039318>0.2,-1.0516666666666667
INSR,-0.85,641039318>0.2,-0.8158333333333333
ACK,0.85,641039318>0.2,0.5175
MET,-0.84,641039318>0.2,-0.8083333333333333
FGFR,-0.84,641039318>0.2,-0.75
SEV,0.82,641039318>0.2,-0.17833333333333323
EPH,-0.72,641039318>0.2,-0.665
SYK,0.63,641039318>0.2,0.645
VEGFR,0.6,641039318>0.2,0.365
FAK,0.42,641039318>0.2,0.5641666666666667
SRC,-0.35,641039318>0.2,-0.29416666666666663
ABL,0.33,641039318>0.2,0.33666666666666667
RYK,-0.29,641039318>0.2,-0.26083333333333336
PDGFR,-0.2,641039318>0.2,0.031666666666666676
AXL,0.17,641039318>0.2,0.4216666666666667
RET,-0.08,641039318>0.2,-0.01083333333333333
TEC,3,641039318>0.3,3.2958333333333334
JAK,-2.35,641039318>0.3,-2.495833333333333
EGFR,-2.34,641039318>0.3,-2.01
DDR,2.08,641039318>0.3,2.2025
FRK,1.38,641039318>0.3,1.2491666666666668
TRK,-1.28,641039318>0.3,-1.385
FER,1.24,641039318>0.3,1.5383333333333333
ALK,-1.17,641039318>0.3,-1.0516666666666667
SEV,-1.16,641039318>0.3,-0.17833333333333323
CSK,0.9,641039318>0.3,0.9175
SYK,0.88,641039318>0.3,0.645
ACK,0.82,641039318>0.3,0.5175
VEGFR,0.79,641039318>0.3,0.365
FAK,0.68,641039318>0.3,0.5641666666666667
INSR,-0.65,641039318>0.3,-0.8158333333333333
MET,-0.64,641039318>0.3,-0.8083333333333333
ABL,0.62,641039318>0.3,0.33666666666666667
EPH,-0.53,641039318>0.3,-0.665
FGFR,-0.5,641039318>0.3,-0.75
AXL,0.42,641039318>0.3,0.4216666666666667
RYK,-0.23,641039318>0.3,-0.26083333333333336
PDGFR,-0.2,641039318>0.3,0.031666666666666676
SRC,-0.16,641039318>0.3,-0.29416666666666663
RET,0.03,641039318>0.3,-0.01083333333333333
TEC,3.12,641039318>0.4,3.2958333333333334
DDR,2.28,641039318>0.4,2.2025
JAK,-2.26,641039318>0.4,-2.495833333333333
EGFR,-2.2,641039318>0.4,-2.01
FRK,1.45,641039318>0.4,1.2491666666666668
FER,1.24,641039318>0.4,1.5383333333333333
TRK,-1.13,641039318>0.4,-1.385
SEV,-1.13,641039318>0.4,-0.17833333333333323
ALK,-1.05,641039318>0.4,-1.0516666666666667
SYK,0.98,641039318>0.4,0.645
ACK,0.87,641039318>0.4,0.5175
FAK,0.85,641039318>0.4,0.5641666666666667
CSK,0.77,641039318>0.4,0.9175
AXL,0.66,641039318>0.4,0.4216666666666667
MET,-0.52,641039318>0.4,-0.8083333333333333
ABL,0.51,641039318>0.4,0.33666666666666667
INSR,-0.47,641039318>0.4,-0.8158333333333333
EPH,-0.43,641039318>0.4,-0.665
FGFR,-0.34,641039318>0.4,-0.75
RYK,-0.23,641039318>0.4,-0.26083333333333336
VEGFR,0.13,641039318>0.4,0.365
RET,0.11,641039318>0.4,-0.01083333333333333
PDGFR,-0.08,641039318>0.4,0.031666666666666676
SRC,0.05,641039318>0.4,-0.29416666666666663
TEC,3.57,641039319>0.15,3.2958333333333334
JAK,-2.63,641039319>0.15,-2.495833333333333
DDR,2.33,641039319>0.15,2.2025
EGFR,-1.91,641039319>0.15,-2.01
FER,1.79,641039319>0.15,1.5383333333333333
TRK,-1.57,641039319>0.15,-1.385
FRK,1.28,641039319>0.15,1.2491666666666668
ALK,-1.1,641039319>0.15,-1.0516666666666667
CSK,1.01,641039319>0.15,0.9175
MET,-0.94,641039319>0.15,-0.8083333333333333
INSR,-0.94,641039319>0.15,-0.8158333333333333
FGFR,-0.86,641039319>0.15,-0.75
EPH,-0.81,641039319>0.15,-0.665
ACK,0.8,641039319>0.15,0.5175
SEV,0.78,641039319>0.15,-0.17833333333333323
SRC,-0.66,641039319>0.15,-0.29416666666666663
VEGFR,0.53,641039319>0.15,0.365
SYK,0.46,641039319>0.15,0.645
AXL,0.34,641039319>0.15,0.4216666666666667
FAK,0.33,641039319>0.15,0.5641666666666667
RYK,-0.31,641039319>0.15,-0.26083333333333336
ABL,0.23,641039319>0.15,0.33666666666666667
RET,-0.11,641039319>0.15,-0.01083333333333333
PDGFR,-0.09,641039319>0.15,0.031666666666666676
TEC,3.57,641039319>0.2,3.2958333333333334
JAK,-2.63,641039319>0.2,-2.495833333333333
DDR,2.33,641039319>0.2,2.2025
EGFR,-1.91,641039319>0.2,-2.01
FER,1.79,641039319>0.2,1.5383333333333333
TRK,-1.57,641039319>0.2,-1.385
FRK,1.28,641039319>0.2,1.2491666666666668
ALK,-1.1,641039319>0.2,-1.0516666666666667
CSK,1.01,641039319>0.2,0.9175
MET,-0.94,641039319>0.2,-0.8083333333333333
INSR,-0.94,641039319>0.2,-0.8158333333333333
FGFR,-0.86,641039319>0.2,-0.75
EPH,-0.81,641039319>0.2,-0.665
ACK,0.8,641039319>0.2,0.5175
SEV,0.78,641039319>0.2,-0.17833333333333323
SRC,-0.66,641039319>0.2,-0.29416666666666663
VEGFR,0.53,641039319>0.2,0.365
SYK,0.46,641039319>0.2,0.645
AXL,0.34,641039319>0.2,0.4216666666666667
FAK,0.33,641039319>0.2,0.5641666666666667
RYK,-0.31,641039319>0.2,-0.26083333333333336
ABL,0.23,641039319>0.2,0.33666666666666667
RET,-0.11,641039319>0.2,-0.01083333333333333
PDGFR,-0.09,641039319>0.2,0.031666666666666676
TEC,2.95,641039319>0.3,3.2958333333333334
JAK,-2.65,641039319>0.3,-2.495833333333333
DDR,2.62,641039319>0.3,2.2025
EGFR,-1.79,641039319>0.3,-2.01
FRK,1.53,641039319>0.3,1.2491666666666668
FER,1.22,641039319>0.3,1.5383333333333333
TRK,-1.2,641039319>0.3,-1.385
SEV,-1.16,641039319>0.3,-0.17833333333333323
ACK,-1.1,641039319>0.3,0.5175
SYK,0.8,641039319>0.3,0.645
FAK,0.77,641039319>0.3,0.5641666666666667
ALK,-0.74,641039319>0.3,-1.0516666666666667
PDGFR,0.7,641039319>0.3,0.031666666666666676
CSK,0.67,641039319>0.3,0.9175
INSR,-0.59,641039319>0.3,-0.8158333333333333
AXL,0.59,641039319>0.3,0.4216666666666667
MET,-0.55,641039319>0.3,-0.8083333333333333
SRC,0.49,641039319>0.3,-0.29416666666666663
EPH,-0.48,641039319>0.3,-0.665
VEGFR,0.46,641039319>0.3,0.365
FGFR,-0.45,641039319>0.3,-0.75
ABL,0.4,641039319>0.3,0.33666666666666667
RYK,-0.23,641039319>0.3,-0.26083333333333336
RET,0.04,641039319>0.3,-0.01083333333333333
TEC,2.95,641039319>0.4,3.2958333333333334
JAK,-2.65,641039319>0.4,-2.495833333333333
DDR,2.62,641039319>0.4,2.2025
EGFR,-1.79,641039319>0.4,-2.01
FRK,1.53,641039319>0.4,1.2491666666666668
FER,1.22,641039319>0.4,1.5383333333333333
TRK,-1.2,641039319>0.4,-1.385
SEV,-1.16,641039319>0.4,-0.17833333333333323
ACK,-1.1,641039319>0.4,0.5175
SYK,0.8,641039319>0.4,0.645
FAK,0.77,641039319>0.4,0.5641666666666667
ALK,-0.74,641039319>0.4,-1.0516666666666667
PDGFR,0.7,641039319>0.4,0.031666666666666676
CSK,0.67,641039319>0.4,0.9175
INSR,-0.59,641039319>0.4,-0.8158333333333333
AXL,0.59,641039319>0.4,0.4216666666666667
MET,-0.55,641039319>0.4,-0.8083333333333333
SRC,0.49,641039319>0.4,-0.29416666666666663
EPH,-0.48,641039319>0.4,-0.665
VEGFR,0.46,641039319>0.4,0.365
FGFR,-0.45,641039319>0.4,-0.75
ABL,0.4,641039319>0.4,0.33666666666666667
RYK,-0.23,641039319>0.4,-0.26083333333333336
RET,0.04,641039319>0.4,-0.01083333333333333
