Kinase,Z,method,AvgZ
BARK2,0.28,710399505>0.2,0.5108333333333334
HAL,-0.27,710399505>0.2,-0.06666666666666667
NUAK,-0.26,710399505>0.2,-1.1391666666666667
TTK,-0.24,710399505>0.2,-1.1475
ATR,0.22,710399505>0.2,-0.1233333333333334
PKN,-0.21,710399505>0.2,-0.061666666666666696
COT,0.06,710399505>0.2,-0.105
MLCK,0.05,710399505>0.2,-0.3408333333333333
CAMK2,0.01,710399505>0.2,0.23500000000000001
JNK,-4.74,710399505>0.3,-4.355833333333333
ERK,-4.66,710399505>0.3,-4.555833333333333
DYRK,-4.15,710399505>0.3,-3.1783333333333332
PKA,4.06,710399505>0.3,3.566666666666667
P38,-3.91,710399505>0.3,-3.74
DMPK,3.66,710399505>0.3,2.9541666666666666
PDK1,-3.63,710399505>0.3,-3.0366666666666666
PIM,3.48,710399505>0.3,2.316666666666667
PKG,3.22,710399505>0.3,2.52
PKD,3.2,710399505>0.3,2.9258333333333333
NMO,-2.96,710399505>0.3,-3.0116666666666667
AMPK,2.9,710399505>0.3,2.5766666666666667
RSK,2.84,710399505>0.3,2.3558333333333334
AUR,2.75,710399505>0.3,2.6458333333333335
PKCA,2.53,710399505>0.3,2.214166666666667
PKCD,2.48,710399505>0.3,2.915
AKT,2.42,710399505>0.3,1.6616666666666666
PHK,2.41,710399505>0.3,1.8433333333333333
QIK,2.39,710399505>0.3,0.8608333333333333
PAKA,2.35,710399505>0.3,2.308333333333333
STE7,-2.17,710399505>0.3,-2.379166666666667
CDK,-2.17,710399505>0.3,-2.6575
CAMK1,1.95,710399505>0.3,1.4983333333333333
PLK,-1.74,710399505>0.3,-1.8533333333333333
MST,-1.73,710399505>0.3,-1.4016666666666666
LKB,-1.68,710399505>0.3,-1.6425
RIPK,1.65,710399505>0.3,1.0666666666666667
TLK,-1.5,710399505>0.3,-1.5141666666666667
TTK,-1.48,710399505>0.3,-1.1475
MELK,1.46,710399505>0.3,1.2683333333333333
PKN,-1.45,710399505>0.3,-0.061666666666666696
NAK,-1.45,710399505>0.3,-1.2766666666666666
NUAK,-1.45,710399505>0.3,-1.1391666666666667
STE11,-1.44,710399505>0.3,-1.3108333333333333
PKCI,1.44,710399505>0.3,0.8841666666666667
PAKB,1.35,710399505>0.3,0.16583333333333333
IKK,1.32,710399505>0.3,0.6916666666666667
MAPKAPK,1.27,710399505>0.3,1.3575
CK1,-1.24,710399505>0.3,-1.7241666666666666
IRAK,-1.23,710399505>0.3,-1.3766666666666667
STKR,-1.23,710399505>0.3,-1.76
PEK,-1.17,710399505>0.3,-1.1525
RAD53,1.14,710399505>0.3,1.5341666666666667
SGK,1.13,710399505>0.3,0.57
RAF,-1.11,710399505>0.3,-1.6925
ATM,-1.09,710399505>0.3,-0.8633333333333334
CLK,-1.05,710399505>0.3,-1.0508333333333333
ULK,-1.04,710399505>0.3,-1.0566666666666666
NIK,-1.04,710399505>0.3,-1.0483333333333333
BUD32,-1.04,710399505>0.3,-0.5549999999999999
CAMKK,-1.03,710399505>0.3,0.28583333333333333
MOS,-1.02,710399505>0.3,-1.0475
SLK,-1.02,710399505>0.3,-1.0483333333333333
BRSK,1.01,710399505>0.3,0.2941666666666667
TAO,0.99,710399505>0.3,0.9741666666666666
KHS,0.97,710399505>0.3,0.2925
WNK,0.96,710399505>0.3,0.12500000000000003
PASK,0.93,710399505>0.3,0.9566666666666667
MLK,0.86,710399505>0.3,0.9375
CK2,-0.85,710399505>0.3,-0.7658333333333334
GSK,-0.84,710399505>0.3,-0.7441666666666666
PRKDC,-0.69,710399505>0.3,-0.735
MARK,0.68,710399505>0.3,0.14499999999999996
DAPK,-0.65,710399505>0.3,-0.10250000000000001
PDHK,0.64,710399505>0.3,0.6158333333333333
FRAY,-0.64,710399505>0.3,-0.195
MLCK,-0.56,710399505>0.3,-0.3408333333333333
COT,-0.54,710399505>0.3,-0.105
BARK2,0.53,710399505>0.3,0.5108333333333334
MTOR,-0.46,710399505>0.3,-0.4675
NEK,-0.43,710399505>0.3,-0.20916666666666664
NDR,0.39,710399505>0.3,0.49999999999999994
VRK1,0.39,710399505>0.3,-0.26083333333333336
ATR,0.16,710399505>0.3,-0.1233333333333334
CHK1,0.15,710399505>0.3,0.41000000000000003
GRK,-0.13,710399505>0.3,-0.8016666666666666
PKCH,-0.13,710399505>0.3,0.7741666666666667
CAMK2,0.1,710399505>0.3,0.23500000000000001
MSN,-0.06,710399505>0.3,0.25083333333333335
HAL,-0.03,710399505>0.3,-0.06666666666666667
ERK,-5.01,710399505>0.4,-4.555833333333333
DMPK,4.65,710399505>0.4,2.9541666666666666
PKA,4.65,710399505>0.4,3.566666666666667
JNK,-4.05,710399505>0.4,-4.355833333333333
DYRK,-3.6,710399505>0.4,-3.1783333333333332
PKG,3.56,710399505>0.4,2.52
PKD,3.53,710399505>0.4,2.9258333333333333
PKCA,3.45,710399505>0.4,2.214166666666667
P38,-3.41,710399505>0.4,-3.74
PIM,3.33,710399505>0.4,2.316666666666667
PDK1,-3.29,710399505>0.4,-3.0366666666666666
RSK,3.26,710399505>0.4,2.3558333333333334
AUR,3.17,710399505>0.4,2.6458333333333335
AMPK,3.13,710399505>0.4,2.5766666666666667
PHK,2.93,710399505>0.4,1.8433333333333333
PKCD,2.86,710399505>0.4,2.915
LKB,-2.57,710399505>0.4,-1.6425
AKT,2.56,710399505>0.4,1.6616666666666666
CAMK1,2.54,710399505>0.4,1.4983333333333333
NMO,-2.47,710399505>0.4,-3.0116666666666667
PAKA,2.41,710399505>0.4,2.308333333333333
RIPK,2.15,710399505>0.4,1.0666666666666667
CDK,-2,710399505>0.4,-2.6575
QIK,2,710399505>0.4,0.8608333333333333
IKK,1.97,710399505>0.4,0.6916666666666667
IRAK,-1.9,710399505>0.4,-1.3766666666666667
STE7,-1.87,710399505>0.4,-2.379166666666667
RAF,-1.78,710399505>0.4,-1.6925
STKR,-1.68,710399505>0.4,-1.76
RAD53,1.56,710399505>0.4,1.5341666666666667
MST,-1.48,710399505>0.4,-1.4016666666666666
NUAK,-1.35,710399505>0.4,-1.1391666666666667
CK1,-1.34,710399505>0.4,-1.7241666666666666
TLK,-1.32,710399505>0.4,-1.5141666666666667
MAPKAPK,1.3,710399505>0.4,1.3575
PKN,-1.29,710399505>0.4,-0.061666666666666696
TTK,-1.29,710399505>0.4,-1.1475
NAK,-1.28,710399505>0.4,-1.2766666666666666
MLCK,-1.16,710399505>0.4,-0.3408333333333333
KHS,1.12,710399505>0.4,0.2925
BRSK,1.12,710399505>0.4,0.2941666666666667
PASK,1.09,710399505>0.4,0.9566666666666667
TAO,1.07,710399505>0.4,0.9741666666666666
PLK,-1.07,710399505>0.4,-1.8533333333333333
STE11,-1.06,710399505>0.4,-1.3108333333333333
MARK,1.06,710399505>0.4,0.14499999999999996
FRAY,-1.02,710399505>0.4,-0.195
MELK,0.94,710399505>0.4,1.2683333333333333
SLK,-0.93,710399505>0.4,-1.0483333333333333
MLK,0.93,710399505>0.4,0.9375
ULK,-0.93,710399505>0.4,-1.0566666666666666
WNK,-0.92,710399505>0.4,0.12500000000000003
NIK,-0.91,710399505>0.4,-1.0483333333333333
CLK,-0.91,710399505>0.4,-1.0508333333333333
CAMKK,-0.9,710399505>0.4,0.28583333333333333
MOS,-0.89,710399505>0.4,-1.0475
BUD32,-0.87,710399505>0.4,-0.5549999999999999
ATM,-0.81,710399505>0.4,-0.8633333333333334
PEK,-0.76,710399505>0.4,-1.1525
BARK2,0.72,710399505>0.4,0.5108333333333334
GSK,-0.71,710399505>0.4,-0.7441666666666666
NDR,0.69,710399505>0.4,0.49999999999999994
ATR,0.68,710399505>0.4,-0.1233333333333334
MTOR,-0.64,710399505>0.4,-0.4675
CHK1,0.64,710399505>0.4,0.41000000000000003
SGK,0.5,710399505>0.4,0.57
CK2,-0.47,710399505>0.4,-0.7658333333333334
CAMK2,-0.38,710399505>0.4,0.23500000000000001
GRK,-0.28,710399505>0.4,-0.8016666666666666
PDHK,0.28,710399505>0.4,0.6158333333333333
PRKDC,-0.28,710399505>0.4,-0.735
NEK,-0.26,710399505>0.4,-0.20916666666666664
COT,-0.25,710399505>0.4,-0.105
VRK1,-0.23,710399505>0.4,-0.26083333333333336
MSN,0.17,710399505>0.4,0.25083333333333335
PKCH,-0.15,710399505>0.4,0.7741666666666667
PAKB,0.14,710399505>0.4,0.16583333333333333
HAL,0.13,710399505>0.4,-0.06666666666666667
DAPK,0.05,710399505>0.4,-0.10250000000000001
PKCI,0,710399505>0.4,0.8841666666666667
ERK,-4.19,710399506>0.15,-4.555833333333333
JNK,-3.91,710399506>0.15,-4.355833333333333
PKCD,3.46,710399506>0.15,2.915
NMO,-3.28,710399506>0.15,-3.0116666666666667
P38,-3.27,710399506>0.15,-3.74
PKD,2.96,710399506>0.15,2.9258333333333333
PKA,2.93,710399506>0.15,3.566666666666667
AMPK,2.89,710399506>0.15,2.5766666666666667
PDK1,-2.83,710399506>0.15,-3.0366666666666666
DMPK,2.81,710399506>0.15,2.9541666666666666
MELK,2.72,710399506>0.15,1.2683333333333333
STE7,-2.66,710399506>0.15,-2.379166666666667
CDK,-2.61,710399506>0.15,-2.6575
RSK,2.58,710399506>0.15,2.3558333333333334
CAMK1,2.51,710399506>0.15,1.4983333333333333
AUR,2.47,710399506>0.15,2.6458333333333335
PAKA,2.26,710399506>0.15,2.308333333333333
DYRK,-2.18,710399506>0.15,-3.1783333333333332
PIM,2.12,710399506>0.15,2.316666666666667
PHK,2.06,710399506>0.15,1.8433333333333333
PKCA,2.06,710399506>0.15,2.214166666666667
RAF,-1.94,710399506>0.15,-1.6925
CK1,-1.9,710399506>0.15,-1.7241666666666666
PKG,1.86,710399506>0.15,2.52
AKT,1.76,710399506>0.15,1.6616666666666666
TLK,-1.62,710399506>0.15,-1.5141666666666667
PEK,-1.59,710399506>0.15,-1.1525
MAPKAPK,1.58,710399506>0.15,1.3575
IKK,1.54,710399506>0.15,0.6916666666666667
CHK1,1.51,710399506>0.15,0.41000000000000003
STKR,-1.51,710399506>0.15,-1.76
RIPK,1.43,710399506>0.15,1.0666666666666667
RAD53,1.41,710399506>0.15,1.5341666666666667
PLK,-1.32,710399506>0.15,-1.8533333333333333
CAMK2,1.29,710399506>0.15,0.23500000000000001
CLK,-1.12,710399506>0.15,-1.0508333333333333
WNK,-1.12,710399506>0.15,0.12500000000000003
ULK,-1.11,710399506>0.15,-1.0566666666666666
NIK,-1.11,710399506>0.15,-1.0483333333333333
SGK,1.11,710399506>0.15,0.57
NDR,1.1,710399506>0.15,0.49999999999999994
MOS,-1.09,710399506>0.15,-1.0475
SLK,-1.07,710399506>0.15,-1.0483333333333333
MLCK,1.06,710399506>0.15,-0.3408333333333333
PKCH,1.05,710399506>0.15,0.7741666666666667
IRAK,-1.03,710399506>0.15,-1.3766666666666667
MLK,1.02,710399506>0.15,0.9375
STE11,-1.02,710399506>0.15,-1.3108333333333333
BRSK,0.91,710399506>0.15,0.2941666666666667
CAMKK,0.9,710399506>0.15,0.28583333333333333
TAO,0.89,710399506>0.15,0.9741666666666666
PASK,0.89,710399506>0.15,0.9566666666666667
KHS,0.89,710399506>0.15,0.2925
BUD32,0.85,710399506>0.15,-0.5549999999999999
GSK,-0.81,710399506>0.15,-0.7441666666666666
PDHK,0.76,710399506>0.15,0.6158333333333333
QIK,0.73,710399506>0.15,0.8608333333333333
LKB,-0.73,710399506>0.15,-1.6425
DAPK,0.69,710399506>0.15,-0.10250000000000001
FRAY,-0.61,710399506>0.15,-0.195
PKCI,0.54,710399506>0.15,0.8841666666666667
MARK,0.49,710399506>0.15,0.14499999999999996
GRK,-0.48,710399506>0.15,-0.8016666666666666
PRKDC,-0.47,710399506>0.15,-0.735
ATR,0.43,710399506>0.15,-0.1233333333333334
MTOR,-0.43,710399506>0.15,-0.4675
BARK2,0.39,710399506>0.15,0.5108333333333334
CK2,-0.35,710399506>0.15,-0.7658333333333334
MSN,-0.25,710399506>0.15,0.25083333333333335
ATM,-0.24,710399506>0.15,-0.8633333333333334
PKN,-0.21,710399506>0.15,-0.061666666666666696
NAK,-0.21,710399506>0.15,-1.2766666666666666
TTK,-0.19,710399506>0.15,-1.1475
HAL,-0.18,710399506>0.15,-0.06666666666666667
COT,0.17,710399506>0.15,-0.105
PAKB,-0.17,710399506>0.15,0.16583333333333333
VRK1,0.15,710399506>0.15,-0.26083333333333336
NUAK,-0.14,710399506>0.15,-1.1391666666666667
NEK,0.13,710399506>0.15,-0.20916666666666664
MST,0.01,710399506>0.15,-1.4016666666666666
ERK,-4.58,710399506>0.2,-4.555833333333333
JNK,-4.28,710399506>0.2,-4.355833333333333
PKA,3.67,710399506>0.2,3.566666666666667
PKCD,3.64,710399506>0.2,2.915
P38,-3.29,710399506>0.2,-3.74
PKD,3.12,710399506>0.2,2.9258333333333333
DMPK,3.02,710399506>0.2,2.9541666666666666
AMPK,2.99,710399506>0.2,2.5766666666666667
NMO,-2.98,710399506>0.2,-3.0116666666666667
RSK,2.82,710399506>0.2,2.3558333333333334
PDK1,-2.73,710399506>0.2,-3.0366666666666666
CAMK1,2.7,710399506>0.2,1.4983333333333333
MELK,2.67,710399506>0.2,1.2683333333333333
AUR,2.65,710399506>0.2,2.6458333333333335
PKG,2.41,710399506>0.2,2.52
CDK,-2.36,710399506>0.2,-2.6575
PAKA,2.27,710399506>0.2,2.308333333333333
PKCA,2.17,710399506>0.2,2.214166666666667
DYRK,-2.13,710399506>0.2,-3.1783333333333332
STE7,-2.05,710399506>0.2,-2.379166666666667
CK1,-1.99,710399506>0.2,-1.7241666666666666
AKT,1.89,710399506>0.2,1.6616666666666666
MAPKAPK,1.84,710399506>0.2,1.3575
PHK,1.82,710399506>0.2,1.8433333333333333
RAF,-1.66,710399506>0.2,-1.6925
CAMK2,1.65,710399506>0.2,0.23500000000000001
PIM,1.64,710399506>0.2,2.316666666666667
RIPK,1.56,710399506>0.2,1.0666666666666667
IKK,1.53,710399506>0.2,0.6916666666666667
TLK,-1.53,710399506>0.2,-1.5141666666666667
PLK,-1.51,710399506>0.2,-1.8533333333333333
NUAK,-1.51,710399506>0.2,-1.1391666666666667
SGK,1.49,710399506>0.2,0.57
RAD53,1.49,710399506>0.2,1.5341666666666667
PEK,-1.48,710399506>0.2,-1.1525
TTK,-1.47,710399506>0.2,-1.1475
STKR,-1.32,710399506>0.2,-1.76
CHK1,1.28,710399506>0.2,0.41000000000000003
MLCK,1.26,710399506>0.2,-0.3408333333333333
NDR,1.22,710399506>0.2,0.49999999999999994
LKB,-1.13,710399506>0.2,-1.6425
ATM,-1.1,710399506>0.2,-0.8633333333333334
SLK,-1.06,710399506>0.2,-1.0483333333333333
WNK,-1.05,710399506>0.2,0.12500000000000003
NIK,-1.05,710399506>0.2,-1.0483333333333333
MOS,-1.05,710399506>0.2,-1.0475
ULK,-1.04,710399506>0.2,-1.0566666666666666
BUD32,-1.04,710399506>0.2,-0.5549999999999999
CLK,-1.03,710399506>0.2,-1.0508333333333333
TAO,0.98,710399506>0.2,0.9741666666666666
CAMKK,0.97,710399506>0.2,0.28583333333333333
QIK,0.96,710399506>0.2,0.8608333333333333
BRSK,0.95,710399506>0.2,0.2941666666666667
PASK,0.94,710399506>0.2,0.9566666666666667
KHS,0.94,710399506>0.2,0.2925
PKCH,0.86,710399506>0.2,0.7741666666666667
STE11,-0.85,710399506>0.2,-1.3108333333333333
PRKDC,-0.82,710399506>0.2,-0.735
MLK,0.77,710399506>0.2,0.9375
IRAK,-0.77,710399506>0.2,-1.3766666666666667
PKCI,0.75,710399506>0.2,0.8841666666666667
MARK,0.71,710399506>0.2,0.14499999999999996
FRAY,-0.68,710399506>0.2,-0.195
VRK1,-0.58,710399506>0.2,-0.26083333333333336
BARK2,0.51,710399506>0.2,0.5108333333333334
ATR,-0.51,710399506>0.2,-0.1233333333333334
MTOR,-0.5,710399506>0.2,-0.4675
GSK,-0.46,710399506>0.2,-0.7441666666666666
NEK,0.45,710399506>0.2,-0.20916666666666664
PDHK,0.44,710399506>0.2,0.6158333333333333
COT,0.36,710399506>0.2,-0.105
DAPK,0.2,710399506>0.2,-0.10250000000000001
GRK,-0.18,710399506>0.2,-0.8016666666666666
CK2,-0.17,710399506>0.2,-0.7658333333333334
NAK,-0.1,710399506>0.2,-1.2766666666666666
PKN,-0.09,710399506>0.2,-0.061666666666666696
MSN,-0.09,710399506>0.2,0.25083333333333335
PAKB,-0.07,710399506>0.2,0.16583333333333333
HAL,-0.06,710399506>0.2,-0.06666666666666667
MST,-0.05,710399506>0.2,-1.4016666666666666
JNK,-4.56,710399506>0.3,-4.355833333333333
ERK,-4.51,710399506>0.3,-4.555833333333333
P38,-3.88,710399506>0.3,-3.74
PKCD,3.83,710399506>0.3,2.915
PKA,3.56,710399506>0.3,3.566666666666667
DMPK,3.51,710399506>0.3,2.9541666666666666
PDK1,-3.37,710399506>0.3,-3.0366666666666666
AUR,3.37,710399506>0.3,2.6458333333333335
CDK,-3.18,710399506>0.3,-2.6575
STE7,-2.74,710399506>0.3,-2.379166666666667
PHK,2.53,710399506>0.3,1.8433333333333333
DYRK,-2.48,710399506>0.3,-3.1783333333333332
PKD,2.46,710399506>0.3,2.9258333333333333
CK1,-2.39,710399506>0.3,-1.7241666666666666
NMO,-2.37,710399506>0.3,-3.0116666666666667
PEK,-2.32,710399506>0.3,-1.1525
PKG,2.3,710399506>0.3,2.52
PIM,2.27,710399506>0.3,2.316666666666667
AMPK,2.19,710399506>0.3,2.5766666666666667
RAD53,2.05,710399506>0.3,1.5341666666666667
PLK,-2.02,710399506>0.3,-1.8533333333333333
PAKA,2.01,710399506>0.3,2.308333333333333
RAF,-1.93,710399506>0.3,-1.6925
RSK,1.87,710399506>0.3,2.3558333333333334
PKCA,1.71,710399506>0.3,2.214166666666667
LKB,-1.67,710399506>0.3,-1.6425
MST,-1.58,710399506>0.3,-1.4016666666666666
CAMK1,1.54,710399506>0.3,1.4983333333333333
STKR,-1.53,710399506>0.3,-1.76
STE11,-1.5,710399506>0.3,-1.3108333333333333
MAPKAPK,1.49,710399506>0.3,1.3575
MELK,1.27,710399506>0.3,1.2683333333333333
TTK,-1.26,710399506>0.3,-1.1475
PAKB,-1.24,710399506>0.3,0.16583333333333333
NAK,-1.23,710399506>0.3,-1.2766666666666666
TAO,1.22,710399506>0.3,0.9741666666666666
NUAK,-1.21,710399506>0.3,-1.1391666666666667
BRSK,1.19,710399506>0.3,0.2941666666666667
PASK,1.18,710399506>0.3,0.9566666666666667
TLK,-1.17,710399506>0.3,-1.5141666666666667
RIPK,1.11,710399506>0.3,1.0666666666666667
VRK1,-1.03,710399506>0.3,-0.26083333333333336
COT,-1.03,710399506>0.3,-0.105
CLK,-0.87,710399506>0.3,-1.0508333333333333
BARK2,0.87,710399506>0.3,0.5108333333333334
BUD32,-0.87,710399506>0.3,-0.5549999999999999
CAMKK,-0.87,710399506>0.3,0.28583333333333333
MOS,-0.85,710399506>0.3,-1.0475
CHK1,0.85,710399506>0.3,0.41000000000000003
KHS,-0.84,710399506>0.3,0.2925
WNK,-0.84,710399506>0.3,0.12500000000000003
ULK,-0.84,710399506>0.3,-1.0566666666666666
SLK,-0.83,710399506>0.3,-1.0483333333333333
IKK,0.82,710399506>0.3,0.6916666666666667
NIK,-0.81,710399506>0.3,-1.0483333333333333
MTOR,-0.77,710399506>0.3,-0.4675
ATM,-0.74,710399506>0.3,-0.8633333333333334
AKT,0.71,710399506>0.3,1.6616666666666666
MLK,0.68,710399506>0.3,0.9375
IRAK,-0.6,710399506>0.3,-1.3766666666666667
QIK,0.58,710399506>0.3,0.8608333333333333
PDHK,0.56,710399506>0.3,0.6158333333333333
DAPK,-0.55,710399506>0.3,-0.10250000000000001
MARK,-0.44,710399506>0.3,0.14499999999999996
GSK,-0.42,710399506>0.3,-0.7441666666666666
MSN,0.38,710399506>0.3,0.25083333333333335
CK2,-0.31,710399506>0.3,-0.7658333333333334
FRAY,-0.27,710399506>0.3,-0.195
ATR,0.26,710399506>0.3,-0.1233333333333334
HAL,0.22,710399506>0.3,-0.06666666666666667
PKN,0.21,710399506>0.3,-0.061666666666666696
