Peptide,Pat27P_641039315_A1,Pat27P_641039315_A2,Pat27P_641039315_A3,Pat27R_641039315_A4,Pat27R_641039318_A1,Pat27R_641039318_A2,Pat27P_641039318_A3,Pat27P_641039318_A4,Pat27P_641039319_A1,Pat27R_641039319_A2,Pat27R_641039319_A3,Pat27R_641039319_A4,Pat31P_641039320_A1,Pat31P_641039320_A2,Pat31P_641039320_A3,Pat31R_641039320_A4,Pat31R_641039321_A1,Pat31R_641039321_A2,Pat31P_641039321_A3,Pat31P_641039321_A4,Pat31P_641039322_A1,Pat31R_641039322_A2,Pat31R_641039322_A3,Pat31R_641039322_A4
EGFR_1165_1177,5.51406269513113,5.265017881602615,5.317839206819484,6.904165958271983,7.484271917345273,6.595697308728378,5.202816882999687,5.1393582851464625,6.296526669477448,7.218620349329904,7.032383670723183,5.917737977845511,6.720195850846264,7.658750405074419,7.274542984329336,6.228455702686471,5.920437127446466,5.213127151777382,6.911420254089033,7.488522284597293,6.831934586950426,5.71398624997904,5.981163357987144,5.134716902995595
EGFR_1118_1130,3.787779383720844,4.552850315567404,2.664396968215561,4.721228190812238,6.0882632268691435,4.130060540564373,3.7437547598288456,4.208717484439371,4.401362562381768,5.635119175693315,5.242185436048982,4.623018726983232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPHA4_589_601,4.377988054007958,6.3130541442541075,5.672958981718985,4.857042046157957,4.830500258705466,3.8343219696578736,5.103386789238852,6.0269670476002695,5.849508373472549,4.932075437866779,5.308253157990286,2.481532911065751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPHB1_771_783,7.202816882999687,8.809176583616471,7.915710296498529,8.986861680197036,9.544198990296865,6.90598295478532,7.104574029772913,8.538866086131703,7.977711932798216,9.00170028898984,9.311341339777856,6.531822809127583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P85A_600_612,8.86920097422637,10.167702159555516,9.202909265738546,10.589562822392775,10.972654726629129,9.254538425564157,8.59878990378376,9.883623121556624,9.527255682896522,10.676056860763463,10.782287392288309,9.05926792460176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGFR3_753_765,5.51406269513113,6.718128952153351,6.134716902995595,7.109313245775888,7.480618752175165,4.288887833123355,5.439497691268539,6.460050137421001,6.2706699751821295,7.0982307602370085,7.019852945963592,2.4717518902731657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPHB1_921_933,4.17294635341755,5.061613190407161,4.419284470379029,4.4766506896860045,4.190942782711396,4.4544738988413295,4.811238356544832,3.2087174844393713,5.582692327096329,5.089063168692182,5.247927513443586,3.316473664795254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INSR_1348_1360,3.763932641766475,3.8343219696578736,3.860794181019065,5.08746284125034,4.940964529703048,3.4766506896860045,4.679347309681533,2.9159357352115256,4.807354922057605,4.142444265020206,4.43195088221519,4.383215215671508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K2C8_425_437,5.847618792271332,7.008904244535667,6.536522145663403,6.221906256195911,6.766935129927999,4.4766506896860045,5.272079545436801,6.7457852950562165,6.471751890273166,6.537108487894961,6.313738697074016,4.330071268195977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K2C6B_53_65,8.170869853818013,9.280157956305056,8.620392754540367,7.977927888945747,8.40281097071002,7.132002518298559,8.413867387107805,9.146868828250929,9.142829548782917,8.263069848967623,8.241286168401036,7.30205689202638,7.472978150475245,8.873618221376649,8.30533045953552,4.670823237374995,4.050156674972159,3.9087041659804496,7.83265121667336,8.646983174548874,7.757154109135413,3.8266683971144384,5.760923891894137,4.243623099387573
CD3E_193_205,6.743754759828845,7.837419672645256,7.228818690495881,6.9768477847994,7.336485507327843,5.676156681678035,7.057940651196401,7.792207095761652,7.594007640324163,6.991468366378883,7.279106812330769,5.58949215920167,7.410351345609023,8.933300940504258,8.142829548782915,4.9285044087145815,5.492457873132029,5.293059484341013,7.677221008573145,8.38761094960357,7.596541401414118,4.644944605549389,5.893215658711442,5.05343925896146
FES_706_718,8.394260446696553,9.618939506025177,8.697164288679648,9.67788581437307,10.18333107715973,7.968395104329621,8.331085940637912,9.392641441879706,8.88759424036278,9.70488240178867,10.006365777533148,7.8586848060404115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD70_9_21_C17S,8.171058750059315,8.51480708142332,8.277177723676507,8.2061389403375955,8.345886392615293,8.185342976065563,8.493817694709165,8.555602031080827,8.459895532583378,8.208717484439372,8.39069623478831,8.231900405017555,7.897331767183674,8.782843713354692,8.66359166814392,7.469910543448997,7.271374932460212,7.511379719801004,8.540621545736924,8.706447147105715,8.615265260884682,7.691776433742781,7.986110360365584,8.042743438353561
MBP_259_271,4.681470481574503,5.706707773073526,4.498491738225587,5.774911349503546,5.735603918707981,4,5.253646827339815,5.5128708775987585,6.271374932460212,5.4815329110657505,5.543542573341176,4.136265690091081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MBP_263_275,4.471751890273166,4.8092979459753975,4.346221008189306,4.082651180177948,5.056714390994322,4.818974005324438,4,4.471751890273166,5.226275855823676,5.677221008573145,5.0664954117869065,5.020272395026262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MK01_180_192,5.196892049042582,6.30343614169251,5.543542573341176,6.191687784040055,6.525927030424204,4.8092979459753975,5.695195455583901,6.119919901067514,6.059982104828233,6.109707478608206,6.254360149995084,5.036951136172892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MK07_212_224,5.1744546599228265,5.9655665029361264,4.677221008573145,6.1152154565481505,6.567848479857309,4.451988635451736,5.767934572323972,5.86920097422637,5.755895322701058,6.713467574783488,6.505699222196503,4.486398666237567,7.680409286204192,8.931071979008905,8.342703667867067,5.988041535691945,6.608028110639098,5.175961391172981,7.739939786144679,8.482903064217647,7.805165887604413,5.610815928010718,6.156250064545236,6.190942782711396
TYK2_1048_1060,5.330071268195977,6.124609054840997,6.044394119358453,6.372084769859522,6.74222998071116,5.445756681740221,5.655783837910853,6.158538241140506,6.063242433991819,6.604116093798452,6.700439718141093,5.111283333533745,7.814144087720243,8.746926216460785,8.52858311286984,6.627981183765218,7.059165869988417,6.557481764299049,7.83265121667336,8.480008990948468,7.933189574180463,6.624122971232234,6.970784212207145,6.389073222983781
LAT_249_261,8.027593081474658,8.845845059363725,8.470831510630537,10.60516499603855,10.669252784151194,9.49291128941806,7.865470668228538,8.716059088038055,8.599351482241957,10.65183018160664,10.556614499445226,9.295314102282788,9.696180207987876,11.277397068247025,10.639221239989164,7.640313156817743,8.107932581881299,7.438556496253605,9.792391289191956,10.898330438671811,9.961531599779732,7.610258795336913,8.02278653166175,7.319544318755222
CDK2_8_20,9.318095102118152,10.61776199362358,9.57828367402613,10.453425950392514,11.223250406870912,8.652134693981697,9.338925548511702,10.586804390048831,9.982832178347763,10.642903151917558,11.06364945756368,8.517037938587935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MBP_198_210,6.308939992109847,6.893215658711442,8.139744393817546,6.109707478608206,6.851395483016815,5.4766506896860045,6.344212149604035,6.813660205427969,7.201337954073774,6.667078059938473,6.578141234865142,4.915935735211526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PP2AB_297_309,5.865470668228538,6.805409277742635,5.693092401216027,5.388423506674269,6.219716483388629,5.168411949346743,5.705664986587295,6.464372359907568,6.5200070588803865,6.081847674147215,6.000850394979464,4.479093865614334,5.397493015920116,6.452610352781283,6.215326941338355,3.543542573341176,3.95858007262002,4.079434467494405,5.597385000526484,5.924924518438781,5.544709330413171,3.638401759682617,5.277704094630679,2.7558953227010576
PTN11_539_551,5.653622496621386,6.650916258647415,6.078629167422762,5.775905283432552,6.089063168692182,5.218985819893199,5.451988635451736,6.277002224005846,6.240746338632009,5.88033436741471,5.798578784573367,4.830500258705466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RON_1346_1358,6.343541907993425,7.493062396518577,7.061613190407161,6.870132045598401,7.18234750124764,5.522377963343134,6.547040017577403,7.242185436048982,7.332099899944654,6.870132045598401,6.999574614462232,4.541206224586219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANXA2_17_29,4.4766506896860045,6.423730375410222,5.081043720356062,5.781854549763738,7.019013681809098,3.9087041659804496,4.933857643208788,6.6345713514828635,6.024460191989695,6.631829105759131,6.997445803332443,4.340857823422213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPHA2_765_777,8.282957268443836,9.56195434613687,8.584395292126908,9.805835111706058,10.345509857302993,8.043775335286824,8.101604094515146,9.480618752175165,9.0408841618926,9.837241139691631,10.213173014954815,7.722259792601554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAK3_974_986,6.438870296154981,7.356887933241163,6.751859809465901,7.632377972054847,8.10852445677817,6.150130458165338,6.723805813511308,7.767934572323972,6.915033768917133,7.742738419497352,7.923803978544865,6.0664954117869065,8.854456781077493,10.15410159796666,9.533807208742722,6.2805081675073815,6.975983118881465,6.493062396518577,8.806260820015025,9.708791087574015,9.01164921946279,6.619147202602671,7.015651734372436,6.442004546879113
VGFR2_944_956,6.760421822969325,6.843358163951397,6.668149103076669,6.653622496621386,6.757908854138706,6.567848479857309,6.742229980711159,6.894131364893178,6.877095993348165,6.853280127361758,6.858919333398628,6.177466550454932,6.081847674147214,6.793679985160528,7.035706897164429,5.226275855823676,5.059982104828233,4.263601391512497,6.768434034001416,6.790240901193757,6.662248501636984,5.5282882339641874,6.146292480267675,5.587229107693101
VISTA_260_270,6.566125858708301,7.036951136172892,6.8863292731262025,6.421826664941483,6.824268304993951,6.798578784573367,6.891841008735225,7.061205591862032,7.040263870213727,6.895503835306712,7.12187556768241,6.743246679161193,5.894131364893178,6.649290075825353,6.549948091613642,5.35821577046411,3.416737788268683,5.2522191230759585,6.8863292731262025,7.074595910558024,6.377988054007958,5.921335722954115,5.888628389215791,5.616375453352618
FAK2_572_584,7.813418203407627,8.52622239229255,8.019433374914863,8.856337433181368,9.161678569965227,7.640313156817743,7.6083071349201905,8.478025485212562,8.243982291482268,8.996806546971246,9.115117283975495,7.447317195727837,9.481075904027172,10.893759429351926,10.265327553507465,7.507196259833051,7.790732701110191,7.527993294774591,9.646779447225102,10.589810116309174,9.78586881479059,7.451366650082805,7.816561067747592,7.242185436048982
KIT_930_942_C942S,8.1240237434363,9.225639446241802,8.411630897835595,9.219351197897147,9.726828647103735,7.799800889721321,8.17351215316631,9.088063172089528,8.815594761588969,9.246494135242328,9.494874448304913,7.625777754484836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CD28_203_215,6.83336749060163,7.434470874193706,7.183096953233787,7.067713389943579,7.349229061026534,6.7417213626763175,7.416737788268684,7.6726921865188,7.411950608649288,7.308939992109847,7.201707828461363,6.730486158673334,6.940078081109329,7.734581818034065,7.627705939074716,6.1924324008518825,5.6362142004448526,6.026131912965726,7.261119182399192,7.561522121125133,7.375367353848823,6.180472166210551,6.6702888069036526,6.56956904659778
MK08_181_191,7.439184027816735,7.732279440496384,7.348561146643823,7.477567365587366,7.883565488677722,7.246135568062432,7.53740156967167,7.971001207776614,7.997232749349793,7.961640799722326,7.873850333844511,7.246494135242329,7.4023283294874895,8.684252411260587,8.415303301560652,6.453231802302367,6.210924002902972,5.931183508910463,7.818250547704151,8.32005545960765,7.873153884378469,6.126168725307375,6.8480914196435805,6.540621545736924
VGFR3_1061_1073,7.0758070719899155,7.683325697277245,7.036536509056691,7.063242433991819,7.534174390806981,5.586096249338159,7.127726711464067,7.557192733938293,7.58467892429943,7.480313903776589,7.500898235932682,5.557481764299049,7.642766952244019,8.612764199800239,8.21989909145683,5.348895142487632,5.935637649654074,5.785807141389238,7.432266122037463,8.287668825834194,7.77813913426475,5.438242628082914,5.963823064608076,5.139358285146463
VINC_815_827,5.410351345609023,6.451988635451736,5.240746338632009,6.386472600304108,6.59005736784392,4.817043978226038,5.35821577046411,6.074595910558024,5.379296621028184,6.201337954073774,6.500898235932682,4.2522191230759585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZBT16_621_633,5.516443380557312,6.129283016944966,5.639494296683629,5.2706699751821295,6.498491738225587,4.310998534729103,5.565551194274936,6.025296294615756,6.385170528879182,6.095446785483036,6.112857469031855,5.0681191542665704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKT1_170_182,5.800533656201591,6.127726711464067,5.757908854138706,6.240026251249509,5.097038285965323,5.676156681678035,5.932075437866779,6.077017217488709,5.751859809465901,5.848563892233653,5.896875001297039,5.978575563497989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKT1_309_321_C310S,6.221906256195911,6.590622355139525,5.9820249256692986,7.674292218151443,8.046042913870359,5.693092401216027,5.864536582704882,6.5505290036572825,6.610815928010718,8.009326888464539,7.663323134864243,5.885869009909381,7.587229107693101,8.742992571711678,8.315961253125549,5.81026847748922,6.618039141840914,5.695195455583901,7.366487178518009,8.08144575325288,7.59878990378376,5.133166451432195,6.320566419429137,5.319203457550827
CD28_185_197,5.204294297405187,5.403936506045594,5.130060540564373,5.234975550774061,5.783832199204181,5.015230939549301,5.808326761124929,5.540036629839641,5.485183765078708,5.269259026374423,5.6119295483214255,5.031967728658636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VGFR2_1046_1058,6.213860787715332,6.940521373489799,6.996593398556751,6.756902439698947,7,5.888628389215791,6.233529239834997,6.910515459427272,7.034046240818893,6.657402721612673,6.579849577327504,5.435729221452626,7.441378241229646,8.187772228052205,7.525631608074264,6.207981227704388,6.044394119358453,6.180472166210551,7.4077888315412,8.0836549338126,7.554878404120333,6.227002837467121,6.370769642110394,5.163863248655112
CDK4_11_23,6.78432618826598,8.004246971100185,6.955951414059405,8.084457434203694,8.844898176047504,6.248643668852131,6.538280457935762,7.92582032414337,7.497889486060344,8.23750311124693,8.613598368682045,5.960329854569979,9.562602440952633,11.053849057299932,10.386106511478063,6.281208334976058,6.795641501493814,6.097038285965324,9.54339666233818,10.6098059665644,9.605025186459908,6.1691686737495575,6.796131464154624,6.173700703782913
VGFR2_989_1001,8.592598070069492,9.876285262761565,8.9405213734898,10.299424039206862,10.75012232658734,8.749458371636301,8.62163723205732,9.806321625234553,9.240206306793066,10.267890852563466,10.562314434754962,8.541790666579583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPT2A_501_513,5.9533179572146055,6.422461514254649,6.396847081259275,6.3555588727686425,5.527108115255531,5.948918151910955,6.182722275906427,5.778882983232447,4.543542573341176,5.5689957523160905,5.654703572011717,5.935637649654074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MK03_199_208,6.2522191230759585,6.4007183582893985,5.465604905938016,6.698868440032363,7.071361166958723,4.944504887408296,5.364836686356654,6.2572099189037,6.627981183765218,6.9655665029361264,7.011438252870196,5.079434467494405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
