Kinase,Z,method,AvgZ
GRK,-1.08,710418105>0.2,-0.8825000000000001
SLK,-1.07,710418105>0.2,-1
CK2,-1.06,710418105>0.2,-0.74
IRAK,-1.03,710418105>0.2,-0.8716666666666667
MLK,1.02,710418105>0.2,0.91
PHK,0.96,710418105>0.2,1.3283333333333334
WNK,0.89,710418105>0.2,0.665
PASK,0.89,710418105>0.2,0.9916666666666667
MAPKAPK,0.87,710418105>0.2,1.0383333333333333
MST,-0.86,710418105>0.2,-0.7258333333333333
RSK,0.85,710418105>0.2,1.3775
FRAY,0.84,710418105>0.2,0.8083333333333333
MLCK,-0.79,710418105>0.2,-0.7108333333333333
ATR,-0.76,710418105>0.2,-0.4633333333333333
LKB,-0.73,710418105>0.2,-0.9783333333333333
MELK,0.59,710418105>0.2,0.7508333333333334
PRKDC,-0.47,710418105>0.2,-0.13333333333333333
MTOR,0.45,710418105>0.2,0.34
BARK2,0.39,710418105>0.2,0.5808333333333333
NEK,-0.36,710418105>0.2,-0.22666666666666663
MARK,-0.34,710418105>0.2,-0.3041666666666667
CAMK2,-0.28,710418105>0.2,-0.15583333333333335
QIK,-0.28,710418105>0.2,0.15666666666666665
MSN,-0.25,710418105>0.2,-0.265
DAPK,0.24,710418105>0.2,-0.11333333333333334
AMPK,0.24,710418105>0.2,0.6375
SGK,0.21,710418105>0.2,0.3741666666666667
HAL,-0.18,710418105>0.2,-0.01416666666666667
COT,0.17,710418105>0.2,0.20916666666666667
RAF,-0.17,710418105>0.2,-0.21500000000000002
VRK1,0.15,710418105>0.2,-0.2491666666666667
CAMK1,0.14,710418105>0.2,0.295
PDHK,0.07,710418105>0.2,0.14
RIPK,-0.07,710418105>0.2,0.13833333333333334
JNK,-4.9,710418105>0.3,-4.660833333333334
P38,-3.71,710418105>0.3,-3.533333333333333
NMO,-3.48,710418105>0.3,-3.4775
ERK,-3.46,710418105>0.3,-3.725833333333333
CDK,-3.02,710418105>0.3,-2.768333333333333
PKA,2.82,710418105>0.3,3.3116666666666665
PLK,-2.69,710418105>0.3,-2.7391666666666667
PKCH,2.54,710418105>0.3,2.0041666666666664
PKCD,2.52,710418105>0.3,2.65
STE7,-2.46,710418105>0.3,-2.18
PAKA,2.46,710418105>0.3,3.038333333333333
DMPK,2.43,710418105>0.3,2.8425000000000002
PKG,2.36,710418105>0.3,2.589166666666667
DYRK,-2.32,710418105>0.3,-2.868333333333333
PIM,2.27,710418105>0.3,2.5166666666666666
CK1,-2.24,710418105>0.3,-2.5816666666666666
AUR,2.13,710418105>0.3,2.6816666666666666
STKR,-1.98,710418105>0.3,-2.2916666666666665
PDK1,-1.74,710418105>0.3,-2.544166666666667
RAD53,1.7,710418105>0.3,1.8225
NAK,-1.48,710418105>0.3,-1.455
TTK,-1.46,710418105>0.3,-1.4425000000000001
TLK,-1.43,710418105>0.3,-1.4425000000000001
PKCI,1.43,710418105>0.3,2.2275
NUAK,-1.42,710418105>0.3,-1.4141666666666666
PAKB,1.38,710418105>0.3,1.4208333333333334
STE11,-1.36,710418105>0.3,-1.5991666666666666
NDR,1.32,710418105>0.3,1.0566666666666666
FRAY,1.31,710418105>0.3,0.8083333333333333
GSK,-1.29,710418105>0.3,-1.8716666666666666
RSK,1.23,710418105>0.3,1.3775
MELK,1.16,710418105>0.3,0.7508333333333334
SLK,-1.06,710418105>0.3,-1
ATM,-1.04,710418105>0.3,-1.0116666666666667
CLK,-1.03,710418105>0.3,-1.0133333333333334
BRSK,-1.03,710418105>0.3,-1
TAO,-1.03,710418105>0.3,-1.0058333333333334
NIK,-1.02,710418105>0.3,-1.0150000000000001
CAMKK,-1.02,710418105>0.3,-0.9966666666666667
BUD32,-1.02,710418105>0.3,-1.0216666666666667
PKCA,1.02,710418105>0.3,1.8558333333333334
ULK,-1.01,710418105>0.3,-0.9991666666666666
KHS,-1.01,710418105>0.3,-1.0166666666666666
MOS,-1,710418105>0.3,-1.0008333333333335
WNK,1,710418105>0.3,0.665
CHK1,-0.99,710418105>0.3,-1.0966666666666667
AKT,0.96,710418105>0.3,1.3908333333333334
PASK,0.96,710418105>0.3,0.9916666666666667
PEK,-0.95,710418105>0.3,-1.1733333333333333
PHK,0.9,710418105>0.3,1.3283333333333334
IKK,-0.88,710418105>0.3,-0.6725
MLK,0.88,710418105>0.3,0.91
CK2,-0.78,710418105>0.3,-0.74
AMPK,0.74,710418105>0.3,0.6375
MAPKAPK,0.73,710418105>0.3,1.0383333333333333
PKD,0.72,710418105>0.3,1.4941666666666666
GRK,-0.66,710418105>0.3,-0.8825000000000001
IRAK,-0.65,710418105>0.3,-0.8716666666666667
BARK2,0.56,710418105>0.3,0.5808333333333333
RAF,-0.55,710418105>0.3,-0.21500000000000002
MTOR,0.53,710418105>0.3,0.34
MLCK,-0.49,710418105>0.3,-0.7108333333333333
VRK1,0.43,710418105>0.3,-0.2491666666666667
LKB,-0.4,710418105>0.3,-0.9783333333333333
COT,0.39,710418105>0.3,0.20916666666666667
ATR,-0.36,710418105>0.3,-0.4633333333333333
DAPK,0.34,710418105>0.3,-0.11333333333333334
MST,-0.32,710418105>0.3,-0.7258333333333333
RIPK,0.25,710418105>0.3,0.13833333333333334
QIK,-0.15,710418105>0.3,0.15666666666666665
NEK,0.14,710418105>0.3,-0.22666666666666663
SGK,-0.13,710418105>0.3,0.3741666666666667
CAMK2,0.13,710418105>0.3,-0.15583333333333335
PDHK,0.12,710418105>0.3,0.14
PRKDC,-0.11,710418105>0.3,-0.13333333333333333
CAMK1,0.09,710418105>0.3,0.295
HAL,-0.07,710418105>0.3,-0.01416666666666667
MARK,-0.03,710418105>0.3,-0.3041666666666667
MSN,-0.02,710418105>0.3,-0.265
PKN,-0.01,710418105>0.3,0.46
JNK,-5.46,710418105>0.4,-4.660833333333334
ERK,-4.05,710418105>0.4,-3.725833333333333
P38,-3.7,710418105>0.4,-3.533333333333333
NMO,-3.35,710418105>0.4,-3.4775
CDK,-3.34,710418105>0.4,-2.768333333333333
PKA,3.26,710418105>0.4,3.3116666666666665
PLK,-3.03,710418105>0.4,-2.7391666666666667
DYRK,-2.92,710418105>0.4,-2.868333333333333
PKCD,2.74,710418105>0.4,2.65
PAKA,2.71,710418105>0.4,3.038333333333333
PKG,2.67,710418105>0.4,2.589166666666667
CK1,-2.62,710418105>0.4,-2.5816666666666666
DMPK,2.44,710418105>0.4,2.8425000000000002
STE7,-2.42,710418105>0.4,-2.18
PDK1,-2.42,710418105>0.4,-2.544166666666667
PIM,2.39,710418105>0.4,2.5166666666666666
AUR,2.28,710418105>0.4,2.6816666666666666
PKCH,2.25,710418105>0.4,2.0041666666666664
GSK,-2.09,710418105>0.4,-1.8716666666666666
RAD53,1.92,710418105>0.4,1.8225
STKR,-1.92,710418105>0.4,-2.2916666666666665
RSK,1.86,710418105>0.4,1.3775
PKCI,1.57,710418105>0.4,2.2275
FRAY,1.48,710418105>0.4,0.8083333333333333
NDR,1.46,710418105>0.4,1.0566666666666666
NAK,-1.45,710418105>0.4,-1.455
PAKB,1.43,710418105>0.4,1.4208333333333334
TLK,-1.41,710418105>0.4,-1.4425000000000001
NUAK,-1.41,710418105>0.4,-1.4141666666666666
TTK,-1.41,710418105>0.4,-1.4425000000000001
PKCA,1.36,710418105>0.4,1.8558333333333334
PHK,1.26,710418105>0.4,1.3283333333333334
PEK,-1.25,710418105>0.4,-1.1733333333333333
STE11,-1.23,710418105>0.4,-1.5991666666666666
AKT,1.22,710418105>0.4,1.3908333333333334
PKD,1.09,710418105>0.4,1.4941666666666666
MLK,1.07,710418105>0.4,0.91
MAPKAPK,1.07,710418105>0.4,1.0383333333333333
KHS,-1.03,710418105>0.4,-1.0166666666666666
PASK,1.02,710418105>0.4,0.9916666666666667
WNK,1,710418105>0.4,0.665
CLK,-1,710418105>0.4,-1.0133333333333334
NIK,-0.99,710418105>0.4,-1.0150000000000001
AMPK,0.99,710418105>0.4,0.6375
MOS,-0.99,710418105>0.4,-1.0008333333333335
MELK,0.98,710418105>0.4,0.7508333333333334
TAO,-0.97,710418105>0.4,-1.0058333333333334
SLK,-0.96,710418105>0.4,-1
CAMKK,-0.96,710418105>0.4,-0.9966666666666667
BRSK,-0.96,710418105>0.4,-1
BUD32,-0.96,710418105>0.4,-1.0216666666666667
ULK,-0.96,710418105>0.4,-0.9991666666666666
ATM,-0.92,710418105>0.4,-1.0116666666666667
IKK,-0.88,710418105>0.4,-0.6725
CHK1,-0.81,710418105>0.4,-1.0966666666666667
CK2,-0.68,710418105>0.4,-0.74
BARK2,0.63,710418105>0.4,0.5808333333333333
PDHK,0.6,710418105>0.4,0.14
MST,-0.56,710418105>0.4,-0.7258333333333333
GRK,-0.53,710418105>0.4,-0.8825000000000001
IRAK,-0.49,710418105>0.4,-0.8716666666666667
COT,0.48,710418105>0.4,0.20916666666666667
VRK1,-0.38,710418105>0.4,-0.2491666666666667
MLCK,-0.38,710418105>0.4,-0.7108333333333333
RAF,-0.37,710418105>0.4,-0.21500000000000002
CAMK1,0.34,710418105>0.4,0.295
CAMK2,0.34,710418105>0.4,-0.15583333333333335
QIK,-0.25,710418105>0.4,0.15666666666666665
LKB,-0.24,710418105>0.4,-0.9783333333333333
ATR,-0.21,710418105>0.4,-0.4633333333333333
NEK,-0.17,710418105>0.4,-0.22666666666666663
RIPK,0.15,710418105>0.4,0.13833333333333334
SGK,0.14,710418105>0.4,0.3741666666666667
MTOR,-0.12,710418105>0.4,0.34
DAPK,0.1,710418105>0.4,-0.11333333333333334
PRKDC,0.08,710418105>0.4,-0.13333333333333333
MARK,0.06,710418105>0.4,-0.3041666666666667
MSN,0.03,710418105>0.4,-0.265
HAL,-0.01,710418105>0.4,-0.01416666666666667
PKN,0,710418105>0.4,0.46
JNK,-4.46,710418106>0.15,-4.660833333333334
NMO,-3.6,710418106>0.15,-3.4775
P38,-3.37,710418106>0.15,-3.533333333333333
ERK,-3.22,710418106>0.15,-3.725833333333333
PLK,-3.11,710418106>0.15,-2.7391666666666667
DYRK,-3.06,710418106>0.15,-2.868333333333333
PAKA,2.96,710418106>0.15,3.038333333333333
PIM,2.76,710418106>0.15,2.5166666666666666
CDK,-2.71,710418106>0.15,-2.768333333333333
PKA,2.66,710418106>0.15,3.3116666666666665
DMPK,2.66,710418106>0.15,2.8425000000000002
PKCI,2.64,710418106>0.15,2.2275
AUR,2.62,710418106>0.15,2.6816666666666666
PDK1,-2.52,710418106>0.15,-2.544166666666667
CK1,-2.47,710418106>0.15,-2.5816666666666666
PKCH,2.39,710418106>0.15,2.0041666666666664
PKCD,2.36,710418106>0.15,2.65
PKG,2.26,710418106>0.15,2.589166666666667
PKCA,2.23,710418106>0.15,1.8558333333333334
RAD53,2.17,710418106>0.15,1.8225
STE7,-2.15,710418106>0.15,-2.18
STKR,-2.13,710418106>0.15,-2.2916666666666665
GSK,-1.97,710418106>0.15,-1.8716666666666666
NUAK,-1.56,710418106>0.15,-1.4141666666666666
TTK,-1.52,710418106>0.15,-1.4425000000000001
NAK,-1.52,710418106>0.15,-1.455
TLK,-1.51,710418106>0.15,-1.4425000000000001
PKD,1.49,710418106>0.15,1.4941666666666666
STE11,-1.49,710418106>0.15,-1.5991666666666666
PKN,1.29,710418106>0.15,0.46
PAKB,1.27,710418106>0.15,1.4208333333333334
ATM,-1.14,710418106>0.15,-1.0116666666666667
NIK,-1.12,710418106>0.15,-1.0150000000000001
BUD32,-1.09,710418106>0.15,-1.0216666666666667
CAMKK,-1.09,710418106>0.15,-0.9966666666666667
CHK1,-1.09,710418106>0.15,-1.0966666666666667
KHS,-1.08,710418106>0.15,-1.0166666666666666
BRSK,-1.08,710418106>0.15,-1
TAO,-1.06,710418106>0.15,-1.0058333333333334
SLK,-1.06,710418106>0.15,-1
AKT,1.06,710418106>0.15,1.3908333333333334
ULK,-1.05,710418106>0.15,-0.9991666666666666
MOS,-1.04,710418106>0.15,-1.0008333333333335
CLK,-1.03,710418106>0.15,-1.0133333333333334
MAPKAPK,1.03,710418106>0.15,1.0383333333333333
MARK,-0.99,710418106>0.15,-0.3041666666666667
WNK,0.98,710418106>0.15,0.665
PEK,-0.96,710418106>0.15,-1.1733333333333333
RSK,0.95,710418106>0.15,1.3775
PASK,0.9,710418106>0.15,0.9916666666666667
PHK,0.9,710418106>0.15,1.3283333333333334
MELK,0.88,710418106>0.15,0.7508333333333334
CK2,-0.88,710418106>0.15,-0.74
IRAK,-0.85,710418106>0.15,-0.8716666666666667
GRK,-0.83,710418106>0.15,-0.8825000000000001
DAPK,-0.79,710418106>0.15,-0.11333333333333334
MTOR,0.75,710418106>0.15,0.34
MLK,0.74,710418106>0.15,0.91
FRAY,0.68,710418106>0.15,0.8083333333333333
IKK,-0.62,710418106>0.15,-0.6725
MLCK,-0.57,710418106>0.15,-0.7108333333333333
MST,-0.57,710418106>0.15,-0.7258333333333333
LKB,-0.53,710418106>0.15,-0.9783333333333333
ATR,-0.52,710418106>0.15,-0.4633333333333333
BARK2,0.46,710418106>0.15,0.5808333333333333
PDHK,0.34,710418106>0.15,0.14
RAF,-0.33,710418106>0.15,-0.21500000000000002
NDR,0.31,710418106>0.15,1.0566666666666666
COT,0.29,710418106>0.15,0.20916666666666667
VRK1,0.27,710418106>0.15,-0.2491666666666667
PRKDC,-0.23,710418106>0.15,-0.13333333333333333
MSN,-0.13,710418106>0.15,-0.265
QIK,0.12,710418106>0.15,0.15666666666666665
AMPK,0.1,710418106>0.15,0.6375
CAMK1,-0.09,710418106>0.15,0.295
NEK,-0.07,710418106>0.15,-0.22666666666666663
HAL,-0.06,710418106>0.15,-0.01416666666666667
RIPK,-0.05,710418106>0.15,0.13833333333333334
SGK,0.04,710418106>0.15,0.3741666666666667
CAMK2,-0.04,710418106>0.15,-0.15583333333333335
JNK,-5.2,710418106>0.2,-4.660833333333334
ERK,-3.78,710418106>0.2,-3.725833333333333
DMPK,3.45,710418106>0.2,2.8425000000000002
PDK1,-3.45,710418106>0.2,-2.544166666666667
P38,-3.37,710418106>0.2,-3.533333333333333
PAKA,3.26,710418106>0.2,3.038333333333333
PKA,3.17,710418106>0.2,3.3116666666666665
NMO,-3.17,710418106>0.2,-3.4775
DYRK,-3.05,710418106>0.2,-2.868333333333333
AUR,2.94,710418106>0.2,2.6816666666666666
PKG,2.83,710418106>0.2,2.589166666666667
CDK,-2.82,710418106>0.2,-2.768333333333333
PKCD,2.8,710418106>0.2,2.65
PIM,2.74,710418106>0.2,2.5166666666666666
PKCA,2.68,710418106>0.2,1.8558333333333334
CK1,-2.43,710418106>0.2,-2.5816666666666666
PKCI,2.36,710418106>0.2,2.2275
GSK,-2.3,710418106>0.2,-1.8716666666666666
PLK,-2.06,710418106>0.2,-2.7391666666666667
PKD,2.05,710418106>0.2,1.4941666666666666
STKR,-1.82,710418106>0.2,-2.2916666666666665
PKCH,1.78,710418106>0.2,2.0041666666666664
RAD53,1.7,710418106>0.2,1.8225
MAPKAPK,1.65,710418106>0.2,1.0383333333333333
RSK,1.55,710418106>0.2,1.3775
PHK,1.49,710418106>0.2,1.3283333333333334
PAKB,1.48,710418106>0.2,1.4208333333333334
STE7,-1.45,710418106>0.2,-2.18
AKT,1.45,710418106>0.2,1.3908333333333334
NAK,-1.35,710418106>0.2,-1.455
TTK,-1.35,710418106>0.2,-1.4425000000000001
NUAK,-1.34,710418106>0.2,-1.4141666666666666
TLK,-1.3,710418106>0.2,-1.4425000000000001
MLCK,-1.21,710418106>0.2,-0.7108333333333333
STE11,-1.14,710418106>0.2,-1.5991666666666666
MELK,1.12,710418106>0.2,0.7508333333333334
QIK,1.11,710418106>0.2,0.15666666666666665
DAPK,-1.06,710418106>0.2,-0.11333333333333334
PASK,1.04,710418106>0.2,0.9916666666666667
WNK,1.04,710418106>0.2,0.665
CLK,-0.98,710418106>0.2,-1.0133333333333334
NIK,-0.98,710418106>0.2,-1.0150000000000001
CAMKK,-0.97,710418106>0.2,-0.9966666666666667
MOS,-0.96,710418106>0.2,-1.0008333333333335
TAO,-0.96,710418106>0.2,-1.0058333333333334
KHS,-0.96,710418106>0.2,-1.0166666666666666
SLK,-0.95,710418106>0.2,-1
BRSK,-0.95,710418106>0.2,-1
ULK,-0.94,710418106>0.2,-0.9991666666666666
IRAK,-0.93,710418106>0.2,-0.8716666666666667
ATM,-0.92,710418106>0.2,-1.0116666666666667
BUD32,-0.91,710418106>0.2,-1.0216666666666667
MSN,-0.89,710418106>0.2,-0.265
PEK,-0.78,710418106>0.2,-1.1733333333333333
SGK,0.74,710418106>0.2,0.3741666666666667
MLK,0.73,710418106>0.2,0.91
MARK,-0.73,710418106>0.2,-0.3041666666666667
AMPK,0.72,710418106>0.2,0.6375
CHK1,-0.68,710418106>0.2,-1.0966666666666667
BARK2,0.68,710418106>0.2,0.5808333333333333
VRK1,0.6,710418106>0.2,-0.2491666666666667
CK2,-0.6,710418106>0.2,-0.74
NDR,0.55,710418106>0.2,1.0566666666666666
MTOR,0.51,710418106>0.2,0.34
CAMK2,0.51,710418106>0.2,-0.15583333333333335
CAMK1,0.5,710418106>0.2,0.295
NEK,0.49,710418106>0.2,-0.22666666666666663
IKK,0.47,710418106>0.2,-0.6725
GRK,-0.37,710418106>0.2,-0.8825000000000001
RIPK,0.33,710418106>0.2,0.13833333333333334
COT,-0.31,710418106>0.2,0.20916666666666667
PDHK,0.23,710418106>0.2,0.14
FRAY,0.22,710418106>0.2,0.8083333333333333
PRKDC,0.19,710418106>0.2,-0.13333333333333333
RAF,-0.17,710418106>0.2,-0.21500000000000002
LKB,-0.17,710418106>0.2,-0.9783333333333333
ATR,-0.14,710418106>0.2,-0.4633333333333333
PKN,0.07,710418106>0.2,0.46
HAL,0.07,710418106>0.2,-0.01416666666666667
MST,0.05,710418106>0.2,-0.7258333333333333
JNK,-5.06,710418106>0.3,-4.660833333333334
ERK,-4,710418106>0.3,-3.725833333333333
PDK1,-3.9,710418106>0.3,-2.544166666666667
P38,-3.87,710418106>0.3,-3.533333333333333
PKA,3.79,710418106>0.3,3.3116666666666665
AUR,3.45,710418106>0.3,2.6816666666666666
PKCD,3.39,710418106>0.3,2.65
DMPK,3.37,710418106>0.3,2.8425000000000002
PKG,3.2,710418106>0.3,2.589166666666667
DYRK,-2.96,710418106>0.3,-2.868333333333333
NMO,-2.89,710418106>0.3,-3.4775
PIM,2.89,710418106>0.3,2.5166666666666666
PAKA,2.86,710418106>0.3,3.038333333333333
CDK,-2.28,710418106>0.3,-2.768333333333333
STKR,-2.27,710418106>0.3,-2.2916666666666665
PKCI,2.22,710418106>0.3,2.2275
PKD,2.2,710418106>0.3,1.4941666666666666
PKCA,2.19,710418106>0.3,1.8558333333333334
PHK,2,710418106>0.3,1.3283333333333334
GSK,-1.81,710418106>0.3,-1.8716666666666666
PKCH,1.75,710418106>0.3,2.0041666666666664
RAD53,1.65,710418106>0.3,1.8225
PAKB,1.64,710418106>0.3,1.4208333333333334
AKT,1.6,710418106>0.3,1.3908333333333334
CK1,-1.6,710418106>0.3,-2.5816666666666666
PLK,-1.58,710418106>0.3,-2.7391666666666667
RSK,1.49,710418106>0.3,1.3775
QIK,1.47,710418106>0.3,0.15666666666666665
STE11,-1.47,710418106>0.3,-1.5991666666666666
CHK1,-1.45,710418106>0.3,-1.0966666666666667
MELK,1.41,710418106>0.3,0.7508333333333334
AMPK,1.37,710418106>0.3,0.6375
NUAK,-1.23,710418106>0.3,-1.4141666666666666
TTK,-1.22,710418106>0.3,-1.4425000000000001
TLK,-1.21,710418106>0.3,-1.4425000000000001
NAK,-1.21,710418106>0.3,-1.455
STE7,-1.19,710418106>0.3,-2.18
PASK,1.15,710418106>0.3,0.9916666666666667
LKB,-1.05,710418106>0.3,-0.9783333333333333
MLCK,-1.02,710418106>0.3,-0.7108333333333333
IKK,0.98,710418106>0.3,-0.6725
SGK,0.94,710418106>0.3,0.3741666666666667
PEK,-0.93,710418106>0.3,-1.1733333333333333
MAPKAPK,0.9,710418106>0.3,1.0383333333333333
MOS,-0.88,710418106>0.3,-1.0008333333333335
SLK,-0.88,710418106>0.3,-1
TAO,-0.88,710418106>0.3,-1.0058333333333334
BUD32,-0.85,710418106>0.3,-1.0216666666666667
ULK,-0.85,710418106>0.3,-0.9991666666666666
KHS,-0.85,710418106>0.3,-1.0166666666666666
WNK,-0.84,710418106>0.3,0.665
NIK,-0.84,710418106>0.3,-1.0150000000000001
BARK2,0.84,710418106>0.3,0.5808333333333333
RIPK,0.83,710418106>0.3,0.13833333333333334
BRSK,-0.83,710418106>0.3,-1
CLK,-0.82,710418106>0.3,-1.0133333333333334
CAMKK,-0.81,710418106>0.3,-0.9966666666666667
NDR,0.81,710418106>0.3,1.0566666666666666
MLK,0.75,710418106>0.3,0.91
MSN,-0.72,710418106>0.3,-0.265
ATM,-0.68,710418106>0.3,-1.0116666666666667
GRK,-0.62,710418106>0.3,-0.8825000000000001
CAMK1,0.6,710418106>0.3,0.295
IRAK,-0.51,710418106>0.3,-0.8716666666666667
DAPK,-0.49,710418106>0.3,-0.11333333333333334
RAF,-0.48,710418106>0.3,-0.21500000000000002
MARK,-0.42,710418106>0.3,-0.3041666666666667
PDHK,-0.34,710418106>0.3,0.14
ATR,-0.28,710418106>0.3,-0.4633333333333333
MTOR,0.28,710418106>0.3,0.34
HAL,0.27,710418106>0.3,-0.01416666666666667
CK2,-0.26,710418106>0.3,-0.74
