Kinase,Z,method,AvgZ
ACK,-0.77,641039320>0.4,-0.7566666666666667
FRK,0.75,641039320>0.4,0.7675000000000001
VEGFR,0.6,641039320>0.4,0.635
FGFR,-0.56,641039320>0.4,-0.5366666666666667
PDGFR,-0.47,641039320>0.4,-0.44416666666666665
ALK,0.36,641039320>0.4,0.2975
TRK,0.3,641039320>0.4,0.32166666666666666
ABL,-0.27,641039320>0.4,-0.28500000000000003
RET,-0.26,641039320>0.4,-0.23833333333333334
FAK,0.25,641039320>0.4,0.28500000000000003
FER,-0.24,641039320>0.4,-0.22583333333333333
TEC,-0.22,641039320>0.4,-0.11333333333333333
JAK,-0.16,641039320>0.4,-0.14166666666666666
CSK,-0.13,641039320>0.4,-0.07166666666666667
INSR,0.09,641039320>0.4,0.1225
DDR,3.47,641039321>0.15,3.5275000000000003
AXL,-2.33,641039321>0.15,-2.361666666666667
SRC,1.76,641039321>0.15,1.7366666666666666
EGFR,1.38,641039321>0.15,1.2633333333333332
MET,1.37,641039321>0.15,1.3341666666666667
RYK,-1.07,641039321>0.15,-1.0766666666666667
EPH,-1,641039321>0.15,-0.9658333333333333
SYK,-0.79,641039321>0.15,-0.8400000000000001
SEV,-0.77,641039321>0.15,-0.7616666666666667
ACK,-0.77,641039321>0.15,-0.7566666666666667
FRK,0.75,641039321>0.15,0.7675000000000001
VEGFR,0.6,641039321>0.15,0.635
FGFR,-0.56,641039321>0.15,-0.5366666666666667
PDGFR,-0.47,641039321>0.15,-0.44416666666666665
ALK,0.36,641039321>0.15,0.2975
TRK,0.3,641039321>0.15,0.32166666666666666
ABL,-0.27,641039321>0.15,-0.28500000000000003
RET,-0.26,641039321>0.15,-0.23833333333333334
FAK,0.25,641039321>0.15,0.28500000000000003
FER,-0.24,641039321>0.15,-0.22583333333333333
TEC,-0.22,641039321>0.15,-0.11333333333333333
JAK,-0.16,641039321>0.15,-0.14166666666666666
CSK,-0.13,641039321>0.15,-0.07166666666666667
INSR,0.09,641039321>0.15,0.1225
DDR,3.47,641039321>0.2,3.5275000000000003
AXL,-2.33,641039321>0.2,-2.361666666666667
SRC,1.76,641039321>0.2,1.7366666666666666
EGFR,1.38,641039321>0.2,1.2633333333333332
MET,1.37,641039321>0.2,1.3341666666666667
RYK,-1.07,641039321>0.2,-1.0766666666666667
EPH,-1,641039321>0.2,-0.9658333333333333
SYK,-0.79,641039321>0.2,-0.8400000000000001
SEV,-0.77,641039321>0.2,-0.7616666666666667
ACK,-0.77,641039321>0.2,-0.7566666666666667
FRK,0.75,641039321>0.2,0.7675000000000001
VEGFR,0.6,641039321>0.2,0.635
FGFR,-0.56,641039321>0.2,-0.5366666666666667
PDGFR,-0.47,641039321>0.2,-0.44416666666666665
ALK,0.36,641039321>0.2,0.2975
TRK,0.3,641039321>0.2,0.32166666666666666
ABL,-0.27,641039321>0.2,-0.28500000000000003
RET,-0.26,641039321>0.2,-0.23833333333333334
FAK,0.25,641039321>0.2,0.28500000000000003
FER,-0.24,641039321>0.2,-0.22583333333333333
TEC,-0.22,641039321>0.2,-0.11333333333333333
JAK,-0.16,641039321>0.2,-0.14166666666666666
CSK,-0.13,641039321>0.2,-0.07166666666666667
INSR,0.09,641039321>0.2,0.1225
DDR,3.47,641039321>0.3,3.5275000000000003
AXL,-2.33,641039321>0.3,-2.361666666666667
SRC,1.76,641039321>0.3,1.7366666666666666
EGFR,1.38,641039321>0.3,1.2633333333333332
MET,1.37,641039321>0.3,1.3341666666666667
RYK,-1.07,641039321>0.3,-1.0766666666666667
EPH,-1,641039321>0.3,-0.9658333333333333
SYK,-0.79,641039321>0.3,-0.8400000000000001
SEV,-0.77,641039321>0.3,-0.7616666666666667
ACK,-0.77,641039321>0.3,-0.7566666666666667
FRK,0.75,641039321>0.3,0.7675000000000001
VEGFR,0.6,641039321>0.3,0.635
FGFR,-0.56,641039321>0.3,-0.5366666666666667
PDGFR,-0.47,641039321>0.3,-0.44416666666666665
ALK,0.36,641039321>0.3,0.2975
TRK,0.3,641039321>0.3,0.32166666666666666
ABL,-0.27,641039321>0.3,-0.28500000000000003
RET,-0.26,641039321>0.3,-0.23833333333333334
FAK,0.25,641039321>0.3,0.28500000000000003
FER,-0.24,641039321>0.3,-0.22583333333333333
TEC,-0.22,641039321>0.3,-0.11333333333333333
JAK,-0.16,641039321>0.3,-0.14166666666666666
CSK,-0.13,641039321>0.3,-0.07166666666666667
INSR,0.09,641039321>0.3,0.1225
DDR,3.63,641039321>0.4,3.5275000000000003
AXL,-2.59,641039321>0.4,-2.361666666666667
SRC,1.72,641039321>0.4,1.7366666666666666
EGFR,1.3,641039321>0.4,1.2633333333333332
RYK,-1.1,641039321>0.4,-1.0766666666666667
MET,1.04,641039321>0.4,1.3341666666666667
EPH,-0.93,641039321>0.4,-0.9658333333333333
SYK,-0.92,641039321>0.4,-0.8400000000000001
FRK,0.8,641039321>0.4,0.7675000000000001
SEV,-0.74,641039321>0.4,-0.7616666666666667
ACK,-0.72,641039321>0.4,-0.7566666666666667
VEGFR,0.7,641039321>0.4,0.635
PDGFR,-0.61,641039321>0.4,-0.44416666666666665
FGFR,-0.5,641039321>0.4,-0.5366666666666667
ABL,-0.5,641039321>0.4,-0.28500000000000003
ALK,0.4,641039321>0.4,0.2975
TRK,0.36,641039321>0.4,0.32166666666666666
FAK,0.33,641039321>0.4,0.28500000000000003
FER,-0.21,641039321>0.4,-0.22583333333333333
RET,-0.2,641039321>0.4,-0.23833333333333334
INSR,0.19,641039321>0.4,0.1225
JAK,-0.13,641039321>0.4,-0.14166666666666666
TEC,0.05,641039321>0.4,-0.11333333333333333
CSK,0.02,641039321>0.4,-0.07166666666666667
DDR,3.47,641039322>0.15,3.5275000000000003
AXL,-2.33,641039322>0.15,-2.361666666666667
SRC,1.76,641039322>0.15,1.7366666666666666
EGFR,1.38,641039322>0.15,1.2633333333333332
MET,1.37,641039322>0.15,1.3341666666666667
RYK,-1.07,641039322>0.15,-1.0766666666666667
EPH,-1,641039322>0.15,-0.9658333333333333
SYK,-0.79,641039322>0.15,-0.8400000000000001
SEV,-0.77,641039322>0.15,-0.7616666666666667
ACK,-0.77,641039322>0.15,-0.7566666666666667
FRK,0.75,641039322>0.15,0.7675000000000001
VEGFR,0.6,641039322>0.15,0.635
FGFR,-0.56,641039322>0.15,-0.5366666666666667
PDGFR,-0.47,641039322>0.15,-0.44416666666666665
ALK,0.36,641039322>0.15,0.2975
TRK,0.3,641039322>0.15,0.32166666666666666
ABL,-0.27,641039322>0.15,-0.28500000000000003
RET,-0.26,641039322>0.15,-0.23833333333333334
FAK,0.25,641039322>0.15,0.28500000000000003
FER,-0.24,641039322>0.15,-0.22583333333333333
TEC,-0.22,641039322>0.15,-0.11333333333333333
JAK,-0.16,641039322>0.15,-0.14166666666666666
CSK,-0.13,641039322>0.15,-0.07166666666666667
INSR,0.09,641039322>0.15,0.1225
DDR,3.63,641039322>0.2,3.5275000000000003
AXL,-2.27,641039322>0.2,-2.361666666666667
SRC,1.72,641039322>0.2,1.7366666666666666
MET,1.44,641039322>0.2,1.3341666666666667
RYK,-1.1,641039322>0.2,-1.0766666666666667
EGFR,0.99,641039322>0.2,1.2633333333333332
EPH,-0.93,641039322>0.2,-0.9658333333333333
SYK,-0.92,641039322>0.2,-0.8400000000000001
FRK,0.8,641039322>0.2,0.7675000000000001
SEV,-0.74,641039322>0.2,-0.7616666666666667
ACK,-0.72,641039322>0.2,-0.7566666666666667
VEGFR,0.7,641039322>0.2,0.635
FGFR,-0.5,641039322>0.2,-0.5366666666666667
TRK,0.36,641039322>0.2,0.32166666666666666
FAK,0.33,641039322>0.2,0.28500000000000003
PDGFR,-0.28,641039322>0.2,-0.44416666666666665
FER,-0.21,641039322>0.2,-0.22583333333333333
RET,-0.2,641039322>0.2,-0.23833333333333334
INSR,0.19,641039322>0.2,0.1225
ABL,-0.18,641039322>0.2,-0.28500000000000003
JAK,-0.13,641039322>0.2,-0.14166666666666666
ALK,0.06,641039322>0.2,0.2975
TEC,0.05,641039322>0.2,-0.11333333333333333
CSK,0.02,641039322>0.2,-0.07166666666666667
DDR,3.63,641039322>0.3,3.5275000000000003
AXL,-2.27,641039322>0.3,-2.361666666666667
SRC,1.72,641039322>0.3,1.7366666666666666
MET,1.44,641039322>0.3,1.3341666666666667
RYK,-1.1,641039322>0.3,-1.0766666666666667
EGFR,0.99,641039322>0.3,1.2633333333333332
EPH,-0.93,641039322>0.3,-0.9658333333333333
SYK,-0.92,641039322>0.3,-0.8400000000000001
FRK,0.8,641039322>0.3,0.7675000000000001
SEV,-0.74,641039322>0.3,-0.7616666666666667
ACK,-0.72,641039322>0.3,-0.7566666666666667
VEGFR,0.7,641039322>0.3,0.635
FGFR,-0.5,641039322>0.3,-0.5366666666666667
TRK,0.36,641039322>0.3,0.32166666666666666
FAK,0.33,641039322>0.3,0.28500000000000003
PDGFR,-0.28,641039322>0.3,-0.44416666666666665
FER,-0.21,641039322>0.3,-0.22583333333333333
RET,-0.2,641039322>0.3,-0.23833333333333334
INSR,0.19,641039322>0.3,0.1225
ABL,-0.18,641039322>0.3,-0.28500000000000003
JAK,-0.13,641039322>0.3,-0.14166666666666666
ALK,0.06,641039322>0.3,0.2975
TEC,0.05,641039322>0.3,-0.11333333333333333
CSK,0.02,641039322>0.3,-0.07166666666666667
DDR,3.68,641039322>0.4,3.5275000000000003
AXL,-2.57,641039322>0.4,-2.361666666666667
SRC,1.6,641039322>0.4,1.7366666666666666
MET,1.13,641039322>0.4,1.3341666666666667
RYK,-1.06,641039322>0.4,-1.0766666666666667
SYK,-1,641039322>0.4,-0.8400000000000001
EGFR,0.84,641039322>0.4,1.2633333333333332
FRK,0.81,641039322>0.4,0.7675000000000001
EPH,-0.8,641039322>0.4,-0.9658333333333333
ACK,-0.76,641039322>0.4,-0.7566666666666667
SEV,-0.76,641039322>0.4,-0.7616666666666667
VEGFR,0.72,641039322>0.4,0.635
FGFR,-0.46,641039322>0.4,-0.5366666666666667
FAK,0.43,641039322>0.4,0.28500000000000003
ABL,-0.4,641039322>0.4,-0.28500000000000003
PDGFR,-0.4,641039322>0.4,-0.44416666666666665
TRK,0.38,641039322>0.4,0.32166666666666666
TEC,0.25,641039322>0.4,-0.11333333333333333
INSR,0.18,641039322>0.4,0.1225
RET,-0.18,641039322>0.4,-0.23833333333333334
ALK,0.17,641039322>0.4,0.2975
FER,-0.16,641039322>0.4,-0.22583333333333333
CSK,0.12,641039322>0.4,-0.07166666666666667
JAK,-0.03,641039322>0.4,-0.14166666666666666
